,timestamp,MpKrakBujaka-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2263,2017-04-05 08:00:00,90.9527,Sunny.,7.0,1.0,0.0,0.93,10.18,70.0013,38.1187,37.6289
2264,2017-04-05 09:00:00,68.1097,Passing clouds.,10.0,2.0,190.0,0.82,10.18,45.3922,41.2733,62.7708
2265,2017-04-05 10:00:00,75.9692,Clear.,11.0,3.0,210.0,0.82,10.18,37.1244,32.4214,71.7108
2266,2017-04-05 11:00:00,70.0013,Clear.,13.0,4.0,190.0,0.77,10.18,35.4101,26.4042,74.748
2267,2017-04-05 12:00:00,45.3922,Passing clouds.,15.0,4.0,190.0,0.63,10.17,33.262,37.6289,42.1827
2268,2017-04-05 13:00:00,37.1244,Scattered clouds.,15.0,3.0,210.0,0.63,10.17,38.1187,62.7708,24.32
2269,2017-04-05 14:00:00,35.4101,Passing clouds.,17.0,3.0,220.0,0.59,10.16,41.2733,71.7108,28.0174
2270,2017-04-05 15:00:00,33.262,Scattered clouds.,18.0,2.0,210.0,0.52,10.15,32.4214,74.748,31.5084
2271,2017-04-05 16:00:00,38.1187,Scattered clouds.,18.0,3.0,210.0,0.49,10.14,26.4042,42.1827,10.0814
2272,2017-04-05 17:00:00,41.2733,Thunderstorms. Partly sunny.,16.0,5.0,260.0,0.63,10.13,37.6289,24.32,12.9754
2273,2017-04-05 18:00:00,32.4214,Thunderstorms. Partly sunny.,15.0,6.0,220.0,0.55,10.13,62.7708,28.0174,14.4958
2274,2017-04-05 19:00:00,26.4042,Thunderstorms. Partly sunny.,13.0,6.0,40.0,0.63,10.13,71.7108,31.5084,20.5514
2275,2017-04-05 20:00:00,37.6289,Thundershowers. Passing clouds.,11.0,3.0,170.0,0.88,10.14,74.748,10.0814,23.0226
2276,2017-04-05 21:00:00,62.7708,Sprinkles. Partly cloudy.,10.0,4.0,260.0,0.88,10.14,42.1827,12.9754,18.1067
2277,2017-04-05 22:00:00,71.7108,Fog.,10.0,4.0,240.0,0.88,10.14,24.32,14.4958,11.3714
2278,2017-04-05 23:00:00,74.748,Fog.,10.0,4.0,240.0,0.88,10.13,28.0174,20.5514,10.6278
2279,2017-04-06 00:00:00,42.1827,Sprinkles. Fog.,9.0,4.0,250.0,0.94,10.13,31.5084,23.0226,15.2996
2280,2017-04-06 01:00:00,24.32,Sprinkles. Fog.,9.0,3.0,300.0,0.87,10.13,10.0814,18.1067,12.8578
2281,2017-04-06 02:00:00,28.0174,Sprinkles. Fog.,9.0,3.0,240.0,0.94,10.12,12.9754,11.3714,11.1091
2282,2017-04-06 03:00:00,31.5084,Sprinkles. Partly cloudy.,9.0,4.0,260.0,0.87,10.12,14.4958,10.6278,8.612160000000001
2283,2017-04-06 04:00:00,10.0814,Sprinkles. Partly cloudy.,6.0,9.0,300.0,0.87,10.12,20.5514,15.2996,6.09943
2284,2017-04-06 05:00:00,12.9754,Passing clouds.,6.0,4.0,280.0,0.81,10.12,23.0226,12.8578,7.48
2285,2017-04-06 06:00:00,14.4958,Partly cloudy.,5.0,4.0,240.0,0.93,10.13,18.1067,11.1091,10.858
2286,2017-04-06 07:00:00,20.5514,Broken clouds.,6.0,5.0,250.0,0.87,10.13,11.3714,8.612160000000001,9.04656
2287,2017-04-06 08:00:00,23.0226,Broken clouds.,6.0,6.0,280.0,0.81,10.13,10.6278,6.09943,20.1388
2288,2017-04-06 09:00:00,18.1067,Partly sunny.,6.0,7.0,280.0,0.76,10.13,15.2996,7.48,30.4734
2289,2017-04-06 10:00:00,11.3714,Sprinkles. Partly sunny.,5.0,9.0,270.0,0.81,10.13,12.8578,10.858,30.0571
2290,2017-04-06 11:00:00,10.6278,Partly sunny.,7.0,9.0,300.0,0.71,10.13,11.1091,9.04656,28.4313
2291,2017-04-06 12:00:00,15.2996,Scattered clouds.,8.0,5.0,300.0,0.66,10.13,8.612160000000001,20.1388,40.5635
2292,2017-04-06 13:00:00,12.8578,Scattered clouds.,8.0,4.0,300.0,0.62,10.13,6.09943,30.4734,41.553
2293,2017-04-06 14:00:00,11.1091,Scattered clouds.,7.0,5.0,280.0,0.76,10.13,7.48,30.0571,47.9098
2294,2017-04-06 15:00:00,8.612160000000001,Scattered clouds.,6.0,5.0,280.0,0.81,10.13,10.858,28.4313,38.3107
2295,2017-04-06 16:00:00,6.09943,Scattered clouds.,6.0,6.0,300.0,0.81,10.13,9.04656,40.5635,16.3415
2296,2017-04-06 17:00:00,7.48,Rain showers. Partly sunny.,5.0,5.0,320.0,0.81,10.14,20.1388,41.553,17.5547
2297,2017-04-06 18:00:00,10.858,Rain showers. Partly sunny.,5.0,6.0,290.0,0.87,10.15,30.4734,47.9098,15.4614
2298,2017-04-06 19:00:00,9.04656,Broken clouds.,5.0,3.0,250.0,0.87,10.15,30.0571,38.3107,20.385
2299,2017-04-06 20:00:00,20.1388,Passing clouds.,4.0,1.0,0.0,0.87,10.16,28.4313,16.3415,18.8341
2300,2017-04-06 21:00:00,30.4734,Passing clouds.,4.0,3.0,220.0,0.87,10.16,40.5635,17.5547,23.9678
2301,2017-04-06 22:00:00,30.0571,Clear.,2.0,3.0,260.0,0.93,10.17,41.553,15.4614,15.4488
2302,2017-04-06 23:00:00,28.4313,Clear.,3.0,3.0,280.0,0.87,10.17,47.9098,20.385,28.32800000000001
2303,2017-04-07 00:00:00,40.5635,Passing clouds.,2.0,1.0,0.0,0.93,10.17,38.3107,18.8341,22.8545
2304,2017-04-07 01:00:00,41.553,Passing clouds.,1.0,2.0,250.0,0.93,10.16,16.3415,23.9678,20.9745
2305,2017-04-07 02:00:00,47.9098,Clear.,2.0,3.0,280.0,0.87,10.15,17.5547,15.4488,15.4648
2306,2017-04-07 03:00:00,38.3107,Passing clouds.,4.0,5.0,280.0,0.81,10.15,15.4614,28.32800000000001,12.5275
2307,2017-04-07 04:00:00,16.3415,Passing clouds.,4.0,6.0,310.0,0.75,10.15,20.385,22.8545,16.5458
2308,2017-04-07 05:00:00,17.5547,Passing clouds.,4.0,6.0,280.0,0.81,10.15,18.8341,20.9745,16.7067
2309,2017-04-07 06:00:00,15.4614,Light rain. Passing clouds.,3.0,6.0,280.0,0.87,10.15,23.9678,15.4648,19.7749
2310,2017-04-07 07:00:00,20.385,Light rain. Broken clouds.,3.0,3.0,260.0,0.93,10.15,15.4488,12.5275,25.3971
2311,2017-04-07 08:00:00,18.8341,Light rain. Mostly cloudy.,3.0,3.0,250.0,0.87,10.15,28.32800000000001,16.5458,21.8237
2312,2017-04-07 09:00:00,23.9678,Light rain. Partly sunny.,2.0,3.0,220.0,0.93,10.15,22.8545,16.7067,13.5598
2313,2017-04-07 10:00:00,15.4488,Light rain. Partly sunny.,3.0,3.0,220.0,0.93,10.14,20.9745,19.7749,13.0435
2314,2017-04-07 11:00:00,28.32800000000001,Low clouds.,3.0,4.0,230.0,0.93,10.14,15.4648,25.3971,17.4217
2315,2017-04-07 12:00:00,22.8545,Partly sunny.,5.0,4.0,240.0,0.87,10.14,12.5275,21.8237,13.9387
2316,2017-04-07 13:00:00,20.9745,Fog.,6.0,4.0,250.0,0.87,10.13,16.5458,13.5598,17.6633
2317,2017-04-07 14:00:00,15.4648,Drizzle. Fog.,7.0,4.0,240.0,0.87,10.13,16.7067,13.0435,22.0919
2318,2017-04-07 15:00:00,12.5275,Light rain. Mostly cloudy.,7.0,4.0,260.0,0.87,10.13,19.7749,17.4217,20.3494
2319,2017-04-07 16:00:00,16.5458,Sprinkles. Broken clouds.,7.0,6.0,280.0,0.93,10.13,25.3971,13.9387,23.7329
2320,2017-04-07 17:00:00,16.7067,Sprinkles. Fog.,7.0,5.0,270.0,0.93,10.13,21.8237,17.6633,16.726
2321,2017-04-07 18:00:00,19.7749,Partly sunny.,8.0,4.0,260.0,0.87,10.13,13.5598,22.0919,18.898
2322,2017-04-07 19:00:00,25.3971,Broken clouds.,7.0,5.0,260.0,0.93,10.13,13.0435,20.3494,10.6118
2323,2017-04-07 20:00:00,21.8237,Passing clouds.,7.0,5.0,260.0,0.93,10.14,17.4217,23.7329,9.78453
2324,2017-04-07 21:00:00,13.5598,Light rain. Passing clouds.,7.0,5.0,270.0,0.93,10.14,13.9387,16.726,9.25551
2325,2017-04-07 22:00:00,13.0435,Partly cloudy.,7.0,5.0,270.0,0.93,10.15,17.6633,18.898,14.7034
2326,2017-04-07 23:00:00,17.4217,Light rain. Partly cloudy.,7.0,6.0,270.0,0.93,10.15,22.0919,10.6118,10.2971
2327,2017-04-08 00:00:00,13.9387,Light rain. Partly cloudy.,7.0,5.0,270.0,0.93,10.15,20.3494,9.78453,10.7787
2328,2017-04-08 01:00:00,17.6633,Passing clouds.,7.0,5.0,270.0,0.93,10.15,23.7329,9.25551,10.3909
2329,2017-04-08 02:00:00,22.0919,Passing clouds.,7.0,4.0,270.0,0.93,10.15,16.726,14.7034,10.3343
2330,2017-04-08 03:00:00,20.3494,Overcast.,7.0,4.0,270.0,0.93,10.15,18.898,10.2971,17.0465
2331,2017-04-08 04:00:00,23.7329,Overcast.,7.0,4.0,290.0,0.93,10.15,10.6118,10.7787,21.0284
2332,2017-04-08 05:00:00,16.726,Overcast.,8.0,4.0,290.0,0.87,10.15,9.78453,10.3909,13.9682
2333,2017-04-08 06:00:00,18.898,Passing clouds.,8.0,4.0,300.0,0.87,10.16,9.25551,10.3343,17.5756
2334,2017-04-08 07:00:00,10.6118,Light rain. Broken clouds.,8.0,3.0,310.0,0.87,10.17,14.7034,17.0465,24.9629
2335,2017-04-08 08:00:00,9.78453,Partly sunny.,8.0,2.0,300.0,0.87,10.18,10.2971,21.0284,19.1313
2336,2017-04-08 09:00:00,9.25551,Partly sunny.,9.0,6.0,330.0,0.82,10.18,10.7787,13.9682,36.1102
2337,2017-04-08 10:00:00,14.7034,Broken clouds.,10.0,5.0,320.0,0.76,10.19,10.3909,17.5756,50.8105
2338,2017-04-08 11:00:00,10.2971,Scattered clouds.,11.0,5.0,300.0,0.67,10.19,10.3343,24.9629,50.8195
2339,2017-04-08 12:00:00,10.7787,Scattered clouds.,11.0,7.0,320.0,0.62,10.2,17.0465,19.1313,55.5645
2340,2017-04-08 13:00:00,10.3909,Scattered clouds.,13.0,5.0,290.0,0.55,10.2,21.0284,36.1102,54.9505
2341,2017-04-08 14:00:00,10.3343,Broken clouds.,13.0,4.0,320.0,0.59,10.2,13.9682,50.8105,48.4334
2342,2017-04-08 15:00:00,17.0465,Broken clouds.,13.0,6.0,320.0,0.55,10.2,17.5756,50.8195,49.379
2343,2017-04-08 16:00:00,21.0284,Partly sunny.,13.0,5.0,310.0,0.55,10.2,24.9629,55.5645,41.3331
2344,2017-04-08 17:00:00,13.9682,Partly sunny.,12.0,5.0,310.0,0.58,10.21,19.1313,54.9505,50.4439
2345,2017-04-08 18:00:00,17.5756,Partly sunny.,12.0,4.0,300.0,0.63,10.21,36.1102,48.4334,46.7428
2346,2017-04-08 19:00:00,24.9629,Partly sunny.,12.0,3.0,280.0,0.63,10.22,50.8105,49.379,54.3299
2347,2017-04-08 20:00:00,19.1313,Passing clouds.,11.0,4.0,290.0,0.67,10.22,50.8195,41.3331,44.9869
2348,2017-04-08 21:00:00,36.1102,Clear.,9.0,4.0,290.0,0.76,10.23,55.5645,50.4439,27.7684
2349,2017-04-08 22:00:00,50.8105,Clear.,9.0,5.0,320.0,0.76,10.23,54.9505,46.7428,25.8283
2350,2017-04-08 23:00:00,50.8195,Passing clouds.,8.0,2.0,180.0,0.82,10.24,48.4334,54.3299,21.2327
2351,2017-04-09 00:00:00,55.5645,Clear.,7.0,1.0,0.0,0.87,10.24,49.379,44.9869,20.3588
2352,2017-04-09 01:00:00,54.9505,Clear.,4.0,1.0,240.0,0.93,10.25,41.3331,27.7684,16.4564
2353,2017-04-09 02:00:00,48.4334,Clear.,4.0,1.0,280.0,0.93,10.25,50.4439,25.8283,12.9111
2354,2017-04-09 03:00:00,49.379,Clear.,3.0,1.0,0.0,1.0,10.25,46.7428,21.2327,21.8373
2355,2017-04-09 04:00:00,41.3331,Passing clouds.,3.0,1.0,0.0,0.93,10.25,54.3299,20.3588,17.7726
2356,2017-04-09 05:00:00,50.4439,Fog.,4.0,1.0,90.0,0.93,10.25,44.9869,16.4564,19.0664
2357,2017-04-09 06:00:00,46.7428,Fog.,4.0,1.0,0.0,0.93,10.26,27.7684,12.9111,19.6124
2358,2017-04-09 07:00:00,54.3299,Fog.,4.0,1.0,0.0,0.93,10.26,25.8283,21.8373,39.2827
2359,2017-04-09 08:00:00,44.9869,Fog.,6.0,1.0,0.0,0.93,10.26,21.2327,17.7726,53.5726
2360,2017-04-09 09:00:00,27.7684,Passing clouds.,9.0,1.0,0.0,0.82,10.27,20.3588,19.0664,64.7858
2361,2017-04-09 10:00:00,25.8283,Passing clouds.,11.0,1.0,0.0,0.77,10.27,16.4564,19.6124,59.3875
2362,2017-04-09 11:00:00,21.2327,Scattered clouds.,12.0,2.0,200.0,0.58,10.27,12.9111,39.2827,63.7636
2363,2017-04-09 12:00:00,20.3588,Scattered clouds.,12.0,3.0,230.0,0.63,10.27,21.8373,53.5726,71.2391
2364,2017-04-09 13:00:00,16.4564,Broken clouds.,13.0,2.0,220.0,0.59,10.26,17.7726,64.7858,56.479
2365,2017-04-09 14:00:00,12.9111,Partly sunny.,13.0,3.0,270.0,0.55,10.26,19.0664,59.3875,54.1301
2366,2017-04-09 15:00:00,21.8373,Partly sunny.,14.0,3.0,220.0,0.48,10.26,19.6124,63.7636,45.6831
2367,2017-04-09 16:00:00,17.7726,Partly sunny.,14.0,2.0,280.0,0.51,10.25,39.2827,71.2391,52.3142
2368,2017-04-09 17:00:00,19.0664,Scattered clouds.,15.0,5.0,280.0,0.48,10.25,53.5726,56.479,54.7087
2369,2017-04-09 18:00:00,19.6124,Passing clouds.,14.0,3.0,300.0,0.55,10.24,64.7858,54.1301,63.3981
2370,2017-04-09 19:00:00,39.2827,Passing clouds.,12.0,2.0,270.0,0.63,10.24,59.3875,45.6831,54.9961
2371,2017-04-09 20:00:00,53.5726,Clear.,11.0,2.0,340.0,0.67,10.24,63.7636,52.3142,40.8531
2372,2017-04-09 21:00:00,64.7858,Passing clouds.,8.0,2.0,110.0,0.82,10.25,71.2391,54.7087,22.6591
2373,2017-04-09 22:00:00,59.3875,Clear.,7.0,1.0,0.0,0.81,10.24,56.479,63.3981,16.213
2374,2017-04-09 23:00:00,63.7636,Clear.,6.0,1.0,0.0,0.87,10.24,54.1301,54.9961,15.415
2375,2017-04-10 00:00:00,71.2391,Clear.,5.0,1.0,0.0,0.93,10.24,45.6831,40.8531,16.9048
2376,2017-04-10 01:00:00,56.479,Clear.,4.0,1.0,0.0,0.93,10.24,52.3142,22.6591,12.5995
2377,2017-04-10 02:00:00,54.1301,Clear.,3.0,1.0,190.0,0.93,10.23,54.7087,16.213,12.3553
2378,2017-04-10 03:00:00,45.6831,Fog.,2.0,2.0,60.0,1.0,10.23,63.3981,15.415,13.4404
2379,2017-04-10 04:00:00,52.3142,Fog.,3.0,1.0,60.0,0.93,10.22,54.9961,16.9048,11.7769
2380,2017-04-10 05:00:00,54.7087,Passing clouds.,3.0,1.0,100.0,0.93,10.22,40.8531,12.5995,11.2923
2381,2017-04-10 06:00:00,63.3981,Partly sunny.,3.0,1.0,60.0,0.93,10.21,22.6591,12.3553,18.9617
2382,2017-04-10 07:00:00,54.9961,Passing clouds.,4.0,1.0,0.0,0.93,10.21,16.213,13.4404,29.2584
2383,2017-04-10 08:00:00,40.8531,Clear.,8.0,1.0,0.0,0.82,10.21,15.415,11.7769,38.2047
2384,2017-04-10 09:00:00,22.6591,Sunny.,10.0,1.0,0.0,0.67,10.2,16.9048,11.2923,29.6541
2385,2017-04-10 10:00:00,16.213,Passing clouds.,13.0,2.0,200.0,0.63,10.2,12.5995,18.9617,23.4389
2386,2017-04-10 11:00:00,15.415,Passing clouds.,15.0,4.0,240.0,0.51,10.2,12.3553,29.2584,33.5694
2387,2017-04-10 12:00:00,16.9048,Passing clouds.,17.0,5.0,230.0,0.52,10.19,13.4404,38.2047,25.3537
2388,2017-04-10 13:00:00,12.5995,Passing clouds.,18.0,5.0,240.0,0.49,10.18,11.7769,29.6541,25.458
2389,2017-04-10 14:00:00,12.3553,Passing clouds.,19.0,5.0,230.0,0.43,10.17,11.2923,23.4389,25.6287
2390,2017-04-10 15:00:00,13.4404,Passing clouds.,19.0,4.0,240.0,0.46,10.16,18.9617,33.5694,32.4746
2391,2017-04-10 16:00:00,11.7769,Sunny.,20.0,5.0,230.0,0.43,10.15,29.2584,25.3537,33.977
2392,2017-04-10 17:00:00,11.2923,Sunny.,20.0,4.0,240.0,0.4,10.14,38.2047,25.458,23.7857
2393,2017-04-10 18:00:00,18.9617,Sunny.,19.0,5.0,250.0,0.46,10.13,29.6541,25.6287,24.9251
2394,2017-04-10 19:00:00,29.2584,Sunny.,17.0,4.0,240.0,0.56,10.13,23.4389,32.4746,17.3075
2395,2017-04-10 20:00:00,38.2047,Clear.,15.0,3.0,220.0,0.59,10.13,33.5694,33.977,17.6278
2396,2017-04-10 21:00:00,29.6541,Clear.,13.0,2.0,240.0,0.63,10.13,25.3537,23.7857,13.6197
2397,2017-04-10 22:00:00,23.4389,Clear.,13.0,1.0,220.0,0.63,10.13,25.458,24.9251,13.7833
2398,2017-04-10 23:00:00,33.5694,Passing clouds.,12.0,1.0,0.0,0.63,10.12,25.6287,17.3075,23.193
2399,2017-04-11 00:00:00,25.3537,Clear.,9.0,1.0,0.0,0.76,10.12,32.4746,17.6278,17.8364
2400,2017-04-11 01:00:00,25.458,Passing clouds.,13.0,6.0,290.0,0.63,10.13,33.977,13.6197,14.251
2401,2017-04-11 02:00:00,25.6287,Partly cloudy.,12.0,4.0,300.0,0.77,10.13,23.7857,13.7833,19.2704
2402,2017-04-11 03:00:00,32.4746,Passing clouds.,12.0,3.0,290.0,0.82,10.13,24.9251,23.193,16.6577
2403,2017-04-11 04:00:00,33.977,Passing clouds.,11.0,3.0,250.0,0.88,10.13,17.3075,17.8364,12.7333
2404,2017-04-11 05:00:00,23.7857,Sprinkles. Partly cloudy.,10.0,4.0,290.0,0.94,10.13,17.6278,14.251,11.5353
2405,2017-04-11 06:00:00,24.9251,Partly sunny.,9.0,4.0,300.0,0.94,10.14,13.6197,19.2704,18.5635
2406,2017-04-11 07:00:00,17.3075,Light rain. Broken clouds.,7.0,6.0,330.0,0.87,10.15,13.7833,16.6577,17.4667
2407,2017-04-11 08:00:00,17.6278,Light rain. Broken clouds.,7.0,6.0,290.0,0.81,10.16,23.193,12.7333,21.7584
2408,2017-04-11 09:00:00,13.6197,Light rain. Partly sunny.,6.0,7.0,270.0,0.81,10.17,17.8364,11.5353,22.0273
2409,2017-04-11 10:00:00,13.7833,Broken clouds.,7.0,6.0,270.0,0.71,10.17,14.251,18.5635,22.2258
2410,2017-04-11 11:00:00,23.193,Broken clouds.,9.0,7.0,270.0,0.66,10.18,19.2704,17.4667,21.8626
2411,2017-04-11 12:00:00,17.8364,Broken clouds.,8.0,9.0,270.0,0.57,10.18,16.6577,21.7584,31.1905
2412,2017-04-11 13:00:00,14.251,Broken clouds.,9.0,9.0,260.0,0.54,10.18,12.7333,22.0273,29.8349
2413,2017-04-11 14:00:00,19.2704,Broken clouds.,8.0,8.0,270.0,0.53,10.19,11.5353,22.2258,32.4275
2414,2017-04-11 15:00:00,16.6577,Broken clouds.,9.0,8.0,270.0,0.46,10.19,18.5635,21.8626,30.8387
2415,2017-04-11 16:00:00,12.7333,Partly sunny.,8.0,8.0,270.0,0.5,10.19,17.4667,31.1905,37.087
2416,2017-04-11 17:00:00,11.5353,Partly sunny.,8.0,8.0,260.0,0.53,10.19,21.7584,29.8349,25.109
2417,2017-04-11 18:00:00,18.5635,Partly sunny.,8.0,8.0,260.0,0.5,10.19,22.0273,32.4275,45.4098
2418,2017-04-11 19:00:00,17.4667,Scattered clouds.,8.0,5.0,270.0,0.53,10.19,22.2258,30.8387,28.2238
2419,2017-04-11 20:00:00,21.7584,Passing clouds.,7.0,4.0,250.0,0.57,10.2,21.8626,37.087,17.6862
2420,2017-04-11 21:00:00,22.0273,Passing clouds.,8.0,4.0,290.0,0.53,10.21,31.1905,25.109,21.3899
2421,2017-04-11 22:00:00,22.2258,Clear.,5.0,4.0,260.0,0.66,10.21,29.8349,45.4098,11.755
2422,2017-04-11 23:00:00,21.8626,Clear.,5.0,2.0,210.0,0.7,10.21,32.4275,28.2238,15.7276
2423,2017-04-12 00:00:00,31.1905,Passing clouds.,4.0,2.0,220.0,0.75,10.21,30.8387,17.6862,18.2929
2424,2017-04-12 01:00:00,29.8349,Passing clouds.,5.0,2.0,250.0,0.76,10.21,37.087,21.3899,15.3228
2425,2017-04-12 02:00:00,32.4275,Clear.,3.0,2.0,250.0,0.81,10.21,25.109,11.755,12.5888
2426,2017-04-12 03:00:00,30.8387,Passing clouds.,4.0,2.0,260.0,0.75,10.2,45.4098,15.7276,12.8521
2427,2017-04-12 04:00:00,37.087,Partly cloudy.,4.0,2.0,220.0,0.81,10.2,28.2238,18.2929,13.862
2428,2017-04-12 05:00:00,25.109,Partly cloudy.,4.0,2.0,220.0,0.81,10.19,17.6862,15.3228,16.5048
2429,2017-04-12 06:00:00,45.4098,Partly sunny.,4.0,2.0,230.0,0.75,10.19,21.3899,12.5888,14.7251
2430,2017-04-12 07:00:00,28.2238,Broken clouds.,4.0,2.0,200.0,0.81,10.19,11.755,12.8521,17.9661
2431,2017-04-12 08:00:00,17.6862,Scattered clouds.,6.0,2.0,220.0,0.71,10.19,15.7276,13.862,21.7796
2432,2017-04-12 09:00:00,21.3899,Scattered clouds.,8.0,6.0,230.0,0.62,10.18,18.2929,16.5048,18.931
2433,2017-04-12 10:00:00,11.755,Passing clouds.,10.0,7.0,240.0,0.58,10.18,15.3228,14.7251,17.7439
2434,2017-04-12 11:00:00,15.7276,Scattered clouds.,10.0,11.0,240.0,0.5,10.17,12.5888,17.9661,17.1791
2435,2017-04-12 12:00:00,18.2929,Partly sunny.,11.0,12.0,240.0,0.47,10.17,12.8521,21.7796,13.6578
2436,2017-04-12 13:00:00,15.3228,Partly sunny.,10.0,10.0,250.0,0.58,10.16,13.862,18.931,16.5104
2437,2017-04-12 14:00:00,12.5888,Partly sunny.,9.0,11.0,240.0,0.66,10.15,16.5048,17.7439,9.3897
2438,2017-04-12 15:00:00,12.8521,Partly sunny.,11.0,9.0,240.0,0.62,10.14,14.7251,17.1791,15.2983
2439,2017-04-12 16:00:00,13.862,Partly sunny.,11.0,9.0,240.0,0.54,10.13,17.9661,13.6578,6.44342
2440,2017-04-12 17:00:00,16.5048,Scattered clouds.,12.0,9.0,240.0,0.54,10.12,21.7796,16.5104,14.6792
2441,2017-04-12 18:00:00,14.7251,Scattered clouds.,12.0,7.0,240.0,0.54,10.11,18.931,9.3897,18.1401
2442,2017-04-12 19:00:00,17.9661,Partly sunny.,11.0,6.0,240.0,0.58,10.11,17.7439,15.2983,16.7449
2443,2017-04-12 20:00:00,21.7796,Passing clouds.,10.0,5.0,240.0,0.62,10.11,17.1791,6.44342,15.2212
2444,2017-04-12 21:00:00,18.931,Passing clouds.,10.0,4.0,230.0,0.62,10.1,13.6578,14.6792,13.4688
2445,2017-04-12 22:00:00,17.7439,Passing clouds.,8.0,1.0,250.0,0.71,10.09,16.5104,18.1401,16.3258
2446,2017-04-12 23:00:00,17.1791,Passing clouds.,7.0,1.0,0.0,0.76,10.08,9.3897,16.7449,10.4428
2447,2017-04-13 00:00:00,13.6578,Light rain. Partly cloudy.,9.0,6.0,240.0,0.71,10.08,15.2983,15.2212,15.6255
2448,2017-04-13 01:00:00,16.5104,Light rain. Passing clouds.,8.0,5.0,230.0,0.87,10.08,6.44342,13.4688,15.298
2449,2017-04-13 02:00:00,9.3897,Light rain. Passing clouds.,8.0,4.0,210.0,0.93,10.07,14.6792,16.3258,19.0998
2450,2017-04-13 03:00:00,15.2983,Light rain. Passing clouds.,8.0,5.0,230.0,0.93,10.07,18.1401,10.4428,13.9569
2451,2017-04-13 04:00:00,6.44342,Passing clouds.,9.0,7.0,240.0,0.87,10.06,16.7449,15.6255,16.6199
2452,2017-04-13 05:00:00,14.6792,Passing clouds.,8.0,6.0,250.0,0.93,10.06,15.2212,15.298,14.2083
2453,2017-04-13 06:00:00,18.1401,Light rain. Partly sunny.,8.0,4.0,260.0,0.93,10.06,13.4688,19.0998,18.3934
2454,2017-04-13 07:00:00,16.7449,Broken clouds.,8.0,3.0,210.0,0.93,10.06,16.3258,13.9569,11.4753
2455,2017-04-13 08:00:00,15.2212,Light rain. Fog.,8.0,5.0,290.0,0.87,10.06,10.4428,16.6199,14.8223
2456,2017-04-13 09:00:00,13.4688,Light rain. Broken clouds.,8.0,6.0,270.0,0.87,10.07,15.6255,14.2083,17.4987
2457,2017-04-13 10:00:00,16.3258,Broken clouds.,8.0,5.0,230.0,0.87,10.07,15.298,18.3934,26.82
2458,2017-04-13 11:00:00,10.4428,Broken clouds.,10.0,7.0,260.0,0.76,10.08,19.0998,11.4753,28.6396
2459,2017-04-13 12:00:00,15.6255,Scattered clouds.,10.0,7.0,260.0,0.71,10.08,13.9569,14.8223,27.8024
2460,2017-04-13 13:00:00,15.298,Broken clouds.,10.0,7.0,280.0,0.62,10.08,16.6199,17.4987,28.0547
2461,2017-04-13 14:00:00,19.0998,Broken clouds.,10.0,6.0,290.0,0.62,10.08,14.2083,26.82,26.8251
2462,2017-04-13 15:00:00,13.9569,Broken clouds.,11.0,9.0,260.0,0.54,10.08,18.3934,28.6396,29.0267
2463,2017-04-13 16:00:00,16.6199,Broken clouds.,10.0,6.0,240.0,0.62,10.08,11.4753,27.8024,19.2582
2464,2017-04-13 17:00:00,14.2083,Broken clouds.,10.0,8.0,260.0,0.58,10.08,14.8223,28.0547,20.1888
2465,2017-04-13 18:00:00,18.3934,Partly sunny.,10.0,5.0,270.0,0.54,10.09,17.4987,26.8251,22.1045
2466,2017-04-13 19:00:00,11.4753,Scattered clouds.,10.0,8.0,280.0,0.5,10.09,26.82,29.0267,21.4832
2467,2017-04-13 20:00:00,14.8223,Passing clouds.,7.0,5.0,250.0,0.61,10.1,28.6396,19.2582,21.3034
2468,2017-04-13 21:00:00,17.4987,Clear.,8.0,6.0,250.0,0.62,10.1,27.8024,20.1888,17.0698
2469,2017-04-13 22:00:00,26.82,Passing clouds.,7.0,3.0,220.0,0.71,10.11,28.0547,22.1045,17.3377
2470,2017-04-13 23:00:00,28.6396,Passing clouds.,6.0,2.0,220.0,0.76,10.11,26.8251,21.4832,16.388466666666666
2471,2017-04-14 00:00:00,27.8024,Clear.,5.0,3.0,230.0,0.81,10.11,29.0267,21.3034,15.439233333333336
2472,2017-04-14 01:00:00,28.0547,Clear.,5.0,2.0,250.0,0.81,10.11,19.2582,17.0698,14.49
2473,2017-04-14 02:00:00,26.8251,Passing clouds.,5.0,3.0,240.0,0.81,10.11,20.1888,17.3377,23.294
2474,2017-04-14 03:00:00,29.0267,Passing clouds.,5.0,3.0,230.0,0.81,10.11,22.1045,16.388466666666666,16.8837
2475,2017-04-14 04:00:00,19.2582,Passing clouds.,5.0,4.0,250.0,0.81,10.11,21.4832,15.439233333333336,16.8391
2476,2017-04-14 05:00:00,20.1888,Passing clouds.,5.0,4.0,250.0,0.87,10.11,21.3034,14.49,13.1099
2477,2017-04-14 06:00:00,22.1045,Light rain. Broken clouds.,5.0,3.0,220.0,0.87,10.11,17.0698,23.294,17.5625
2478,2017-04-14 07:00:00,21.4832,Light rain. Broken clouds.,6.0,3.0,230.0,0.81,10.11,17.3377,16.8837,24.6116
