timestamp,Temp,Weather,Wind,Direction (degrees),Humidity,Barometer,Visibility
2018-08-18 16:00:00,25C,Passing clouds.,2 m/s,330,65%,1019 mbar,
2018-08-18 16:30:00,25C,Passing clouds.,1 m/s,0,65%,1019 mbar,
2018-08-18 17:00:00,24C,Passing clouds.,3 m/s,230,65%,1019 mbar,
2018-08-18 17:30:00,25C,Passing clouds.,2 m/s,280,65%,1019 mbar,
2018-08-18 18:00:00,26C,Passing clouds.,1 m/s,0,61%,1019 mbar,
2018-08-18 18:30:00,27C,Passing clouds.,1 m/s,0,54%,1019 mbar,
2018-08-18 19:00:00,26C,Passing clouds.,1 m/s,0,58%,1019 mbar,
2018-08-18 19:30:00,24C,Passing clouds.,2 m/s,320,69%,1019 mbar,
2018-08-18 20:00:00,23C,Clear.,1 m/s,80,74%,1019 mbar,16km
2018-08-18 20:30:00,22C,Passing clouds.,2 m/s,310,78%,1020 mbar,
2018-08-18 21:00:00,22C,Clear.,1 m/s,0,73%,1020 mbar,16km
2018-08-18 21:30:00,21C,Clear.,1 m/s,0,78%,1020 mbar,16km
2018-08-18 22:00:00,20C,Clear.,1 m/s,0,83%,1020 mbar,16km
2018-08-18 22:30:00,19C,Clear.,1 m/s,0,88%,1020 mbar,16km
2018-08-18 23:00:00,19C,Clear.,1 m/s,0,88%,1020 mbar,16km
2018-08-18 23:30:00,19C,Clear.,1 m/s,0,88%,1021 mbar,16km
2018-08-19 00:00:00,19C,Clear.,1 m/s,0,88%,1021 mbar,16km
2018-08-19 00:30:00,18C,Clear.,1 m/s,0,88%,1021 mbar,16km
2018-08-19 01:00:00,18C,Clear.,2 m/s,250,88%,1021 mbar,16km
2018-08-19 01:30:00,17C,Clear.,1 m/s,230,94%,1021 mbar,16km
2018-08-19 02:00:00,17C,Clear.,1 m/s,0,94%,1021 mbar,16km
2018-08-19 02:30:00,17C,Clear.,2 m/s,90,94%,1021 mbar,8km
2018-08-19 03:00:00,15C,Clear.,2 m/s,270,94%,1021 mbar,8km
2018-08-19 03:30:00,16C,Clear.,1 m/s,0,100%,1021 mbar,8km
2018-08-19 04:00:00,16C,Clear.,1 m/s,230,94%,1021 mbar,8km
2018-08-19 04:30:00,16C,Clear.,1 m/s,230,94%,1021 mbar,7km
2018-08-19 05:00:00,16C,Clear.,1 m/s,190,94%,1021 mbar,6km
2018-08-19 05:30:00,15C,Fog.,1 m/s,240,100%,1021 mbar,3km
2018-08-19 06:00:00,15C,Fog.,1 m/s,200,100%,1021 mbar,4km
2018-08-19 06:30:00,16C,Fog.,1 m/s,0,94%,1021 mbar,6km
2018-08-19 07:00:00,17C,Clear.,1 m/s,0,94%,1021 mbar,8km
2018-08-19 07:30:00,19C,Clear.,1 m/s,0,83%,1021 mbar,8km
2018-08-19 08:00:00,19C,Sunny.,1 m/s,0,83%,1021 mbar,16km
2018-08-19 08:30:00,20C,Sunny.,2 m/s,230,83%,1021 mbar,16km
2018-08-19 09:00:00,21C,Passing clouds.,2 m/s,190,83%,1021 mbar,
2018-08-19 09:30:00,23C,Passing clouds.,2 m/s,210,74%,1022 mbar,
2018-08-19 10:00:00,23C,Passing clouds.,2 m/s,220,74%,1022 mbar,
2018-08-19 10:30:00,25C,Passing clouds.,1 m/s,0,65%,1022 mbar,
2018-08-19 11:00:00,25C,Passing clouds.,2 m/s,210,65%,1021 mbar,
2018-08-19 11:30:00,27C,Passing clouds.,2 m/s,0,58%,1021 mbar,
2018-08-19 12:00:00,27C,Passing clouds.,2 m/s,0,54%,1021 mbar,
2018-08-19 12:30:00,27C,Passing clouds.,2 m/s,0,51%,1021 mbar,
2018-08-19 13:00:00,27C,Passing clouds.,2 m/s,190,54%,1021 mbar,
2018-08-19 13:30:00,28C,Passing clouds.,2 m/s,0,48%,1021 mbar,
2018-08-19 14:00:00,28C,Passing clouds.,3 m/s,200,48%,1020 mbar,
2018-08-19 14:30:00,29C,Thundershowers. Scattered clouds.,2 m/s,70,43%,1020 mbar,
2018-08-19 15:00:00,23C,Thundershowers. Passing clouds.,6 m/s,20,65%,1020 mbar,
2018-08-19 15:30:00,24C,Scattered clouds.,6 m/s,10,57%,1020 mbar,
2018-08-19 16:00:00,22C,Passing clouds.,3 m/s,30,69%,1020 mbar,
2018-08-19 16:30:00,25C,Passing clouds.,2 m/s,60,57%,1019 mbar,
2018-08-19 17:00:00,26C,Passing clouds.,2 m/s,310,51%,1019 mbar,
2018-08-19 17:30:00,26C,Sunny.,1 m/s,0,51%,1019 mbar,16km
2018-08-19 18:00:00,25C,Sunny.,2 m/s,80,69%,1019 mbar,16km
2018-08-19 18:30:00,25C,Sunny.,2 m/s,40,69%,1019 mbar,16km
2018-08-19 19:00:00,25C,Passing clouds.,2 m/s,0,69%,1019 mbar,
2018-08-19 19:30:00,23C,Sunny.,2 m/s,10,78%,1019 mbar,16km
2018-08-19 20:00:00,22C,Clear.,1 m/s,20,83%,1019 mbar,16km
2018-08-19 20:30:00,22C,Clear.,1 m/s,0,78%,1019 mbar,16km
2018-08-19 21:00:00,21C,Clear.,1 m/s,40,78%,1019 mbar,16km
2018-08-19 21:30:00,20C,Clear.,1 m/s,0,83%,1019 mbar,16km
2018-08-19 22:00:00,19C,Clear.,3 m/s,40,94%,1019 mbar,16km
2018-08-19 22:30:00,19C,Clear.,1 m/s,0,88%,1019 mbar,16km
2018-08-19 23:00:00,19C,Clear.,1 m/s,0,88%,1019 mbar,16km
2018-08-19 23:30:00,19C,Clear.,1 m/s,0,83%,1018 mbar,16km
2018-08-20 00:00:00,18C,Clear.,1 m/s,0,88%,1018 mbar,16km
2018-08-20 00:30:00,18C,Clear.,1 m/s,0,88%,1018 mbar,16km
2018-08-20 01:00:00,17C,Clear.,2 m/s,50,94%,1018 mbar,16km
2018-08-20 01:30:00,17C,Clear.,2 m/s,40,94%,1018 mbar,16km
2018-08-20 02:00:00,17C,Clear.,1 m/s,0,94%,1018 mbar,16km
2018-08-20 02:30:00,16C,Clear.,2 m/s,50,94%,1018 mbar,16km
2018-08-20 03:00:00,17C,Clear.,1 m/s,0,94%,1018 mbar,16km
2018-08-20 03:30:00,16C,Clear.,1 m/s,0,94%,1018 mbar,16km
2018-08-20 04:00:00,16C,Clear.,1 m/s,70,94%,1018 mbar,16km
2018-08-20 04:30:00,16C,Clear.,1 m/s,0,94%,1017 mbar,16km
2018-08-20 05:00:00,16C,Fog.,1 m/s,0,94%,1017 mbar,
2018-08-20 05:30:00,15C,Clear.,2 m/s,60,100%,1017 mbar,8km
2018-08-20 06:00:00,16C,Fog.,1 m/s,0,94%,1017 mbar,8km
2018-08-20 06:30:00,16C,Sunny.,1 m/s,0,94%,1017 mbar,16km
2018-08-20 07:00:00,17C,Sunny.,1 m/s,0,88%,1017 mbar,16km
2018-08-20 07:30:00,19C,Sunny.,1 m/s,0,88%,1017 mbar,16km
2018-08-20 08:00:00,21C,Sunny.,1 m/s,0,78%,1017 mbar,16km
2018-08-20 08:30:00,22C,Sunny.,1 m/s,0,78%,1017 mbar,16km
2018-08-20 09:00:00,24C,Sunny.,1 m/s,0,65%,1017 mbar,16km
2018-08-20 09:30:00,25C,Sunny.,1 m/s,0,57%,1017 mbar,16km
2018-08-20 10:00:00,26C,Sunny.,1 m/s,0,58%,1017 mbar,16km
2018-08-20 10:30:00,25C,Sunny.,1 m/s,0,61%,1017 mbar,16km
2018-08-20 11:00:00,27C,Sunny.,1 m/s,0,54%,1017 mbar,16km
2018-08-20 11:30:00,28C,Sunny.,1 m/s,0,55%,1016 mbar,16km
2018-08-20 12:00:00,28C,Sunny.,1 m/s,0,55%,1016 mbar,16km
2018-08-20 12:30:00,29C,Passing clouds.,3 m/s,240,48%,1016 mbar,
2018-08-20 13:00:00,29C,Passing clouds.,3 m/s,230,48%,1016 mbar,
2018-08-20 13:30:00,29C,Passing clouds.,3 m/s,210,45%,1016 mbar,
2018-08-20 14:00:00,28C,Sunny.,4 m/s,280,48%,1016 mbar,16km
2018-08-20 14:30:00,28C,Sunny.,4 m/s,300,51%,1016 mbar,16km
2018-08-20 15:00:00,29C,Passing clouds.,2 m/s,300,45%,1015 mbar,
2018-08-20 15:30:00,30C,Passing clouds.,3 m/s,240,43%,1015 mbar,
2018-08-20 16:00:00,30C,Sunny.,4 m/s,240,43%,1015 mbar,16km
2018-08-20 16:30:00,30C,Passing clouds.,3 m/s,220,49%,1014 mbar,
2018-08-20 17:00:00,30C,Sunny.,3 m/s,220,43%,1014 mbar,16km
2018-08-20 17:30:00,30C,Sunny.,3 m/s,220,43%,1014 mbar,16km
2018-08-20 18:00:00,28C,Passing clouds.,6 m/s,220,48%,1014 mbar,
2018-08-20 18:30:00,27C,Passing clouds.,4 m/s,230,54%,1014 mbar,
2018-08-20 19:00:00,27C,Sunny.,3 m/s,220,51%,1014 mbar,16km
2018-08-20 19:30:00,26C,Sunny.,2 m/s,250,54%,1014 mbar,16km
2018-08-20 20:00:00,25C,Clear.,1 m/s,210,61%,1014 mbar,16km
2018-08-20 20:30:00,23C,Clear.,1 m/s,0,69%,1015 mbar,16km
2018-08-20 21:00:00,22C,Passing clouds.,2 m/s,260,69%,1015 mbar,
2018-08-20 21:30:00,22C,Clear.,1 m/s,0,73%,1015 mbar,16km
2018-08-20 22:00:00,21C,Clear.,1 m/s,0,78%,1015 mbar,16km
2018-08-20 22:30:00,20C,Passing clouds.,2 m/s,320,78%,1015 mbar,
2018-08-20 23:00:00,22C,Clear.,1 m/s,0,69%,1015 mbar,16km
2018-08-20 23:30:00,21C,Clear.,1 m/s,0,73%,1016 mbar,16km
2018-08-21 00:00:00,21C,Clear.,2 m/s,0,73%,1016 mbar,16km
2018-08-21 00:30:00,21C,Clear.,2 m/s,180,73%,1016 mbar,16km
2018-08-21 01:00:00,21C,Clear.,1 m/s,0,64%,1017 mbar,16km
2018-08-21 01:30:00,21C,Clear.,1 m/s,0,64%,1017 mbar,16km
2018-08-21 02:00:00,20C,Clear.,1 m/s,0,73%,1017 mbar,16km
2018-08-21 02:30:00,19C,Clear.,2 m/s,230,78%,1018 mbar,16km
2018-08-21 03:00:00,19C,Clear.,1 m/s,0,78%,1018 mbar,16km
2018-08-21 03:30:00,17C,Clear.,1 m/s,220,88%,1018 mbar,16km
2018-08-21 04:00:00,17C,Clear.,1 m/s,230,88%,1018 mbar,16km
2018-08-21 04:30:00,16C,Clear.,2 m/s,260,88%,1018 mbar,16km
2018-08-21 05:00:00,17C,Clear.,1 m/s,0,88%,1018 mbar,16km
2018-08-21 05:30:00,16C,Clear.,1 m/s,0,88%,1018 mbar,16km
2018-08-21 06:00:00,16C,Sunny.,1 m/s,170,88%,1019 mbar,16km
2018-08-21 06:30:00,16C,Sunny.,1 m/s,0,88%,1019 mbar,16km
2018-08-21 07:00:00,16C,Sunny.,1 m/s,0,94%,1019 mbar,16km
2018-08-21 07:30:00,19C,Sunny.,1 m/s,160,78%,1019 mbar,16km
2018-08-21 09:30:00,22C,Partly sunny.,3 m/s,340,65%,1020 mbar,
2018-08-21 10:00:00,22C,Scattered clouds.,2 m/s,0,69%,1020 mbar,
2018-08-21 10:30:00,23C,Passing clouds.,2 m/s,0,61%,1020 mbar,
2018-08-21 11:00:00,24C,Passing clouds.,2 m/s,200,65%,1020 mbar,
2018-08-21 11:30:00,24C,Scattered clouds.,4 m/s,280,61%,1020 mbar,
2018-08-21 12:00:00,25C,Partly sunny.,2 m/s,0,57%,1020 mbar,
2018-08-21 12:30:00,24C,Broken clouds.,3 m/s,280,61%,1020 mbar,
2018-08-21 13:00:00,24C,Scattered clouds.,2 m/s,310,61%,1020 mbar,
2018-08-21 13:30:00,24C,Scattered clouds.,2 m/s,300,57%,1020 mbar,
2018-08-21 14:00:00,24C,Scattered clouds.,2 m/s,300,57%,1020 mbar,
2018-08-21 14:30:00,24C,Scattered clouds.,2 m/s,0,61%,1019 mbar,
2018-08-21 15:00:00,24C,Scattered clouds.,4 m/s,330,57%,1019 mbar,
2018-08-21 15:30:00,25C,Passing clouds.,4 m/s,340,51%,1019 mbar,
2018-08-21 16:00:00,24C,Passing clouds.,4 m/s,330,54%,1019 mbar,
2018-08-21 16:30:00,25C,Passing clouds.,5 m/s,310,47%,1019 mbar,
2018-08-21 17:00:00,25C,Passing clouds.,3 m/s,340,51%,1019 mbar,
2018-08-21 17:30:00,25C,Scattered clouds.,4 m/s,310,47%,1019 mbar,
2018-08-21 18:00:00,25C,Scattered clouds.,2 m/s,340,47%,1019 mbar,
2018-08-21 18:30:00,23C,Scattered clouds.,5 m/s,20,61%,1019 mbar,
2018-08-21 19:00:00,23C,Partly sunny.,5 m/s,10,57%,1019 mbar,
2018-08-21 19:30:00,22C,Sunny.,4 m/s,10,61%,1020 mbar,16km
2018-08-21 20:00:00,21C,Clear.,2 m/s,10,64%,1020 mbar,16km
2018-08-21 20:30:00,21C,Clear.,2 m/s,30,64%,1020 mbar,16km
2018-08-21 21:00:00,20C,Clear.,2 m/s,40,69%,1021 mbar,16km
2018-08-21 21:30:00,20C,Passing clouds.,2 m/s,70,73%,1021 mbar,
2018-08-21 22:00:00,19C,Passing clouds.,1 m/s,0,78%,1021 mbar,
2018-08-21 22:30:00,19C,Passing clouds.,1 m/s,0,78%,1021 mbar,
2018-08-21 23:00:00,19C,Passing clouds.,1 m/s,0,78%,1021 mbar,
2018-08-21 23:30:00,19C,Passing clouds.,1 m/s,0,78%,1021 mbar,
2018-08-22 00:00:00,18C,Passing clouds.,1 m/s,0,83%,1021 mbar,
2018-08-22 00:30:00,18C,Passing clouds.,1 m/s,0,83%,1021 mbar,
2018-08-22 01:00:00,17C,Passing clouds.,1 m/s,0,88%,1021 mbar,
2018-08-22 01:30:00,17C,Passing clouds.,1 m/s,0,88%,1021 mbar,
2018-08-22 02:00:00,17C,Passing clouds.,2 m/s,60,88%,1021 mbar,
2018-08-22 02:30:00,17C,Passing clouds.,2 m/s,60,88%,1021 mbar,
2018-08-22 03:00:00,16C,Passing clouds.,2 m/s,60,88%,1021 mbar,
2018-08-22 03:30:00,17C,Passing clouds.,2 m/s,50,83%,1021 mbar,
2018-08-22 04:00:00,17C,Passing clouds.,2 m/s,40,83%,1021 mbar,
2018-08-22 04:30:00,16C,Passing clouds.,2 m/s,50,88%,1021 mbar,
2018-08-22 05:00:00,17C,Passing clouds.,3 m/s,40,83%,1021 mbar,
2018-08-22 05:30:00,17C,Passing clouds.,3 m/s,40,83%,1021 mbar,
2018-08-22 06:00:00,16C,Partly sunny.,3 m/s,40,88%,1021 mbar,
2018-08-22 06:30:00,17C,Partly sunny.,2 m/s,40,83%,1022 mbar,
2018-08-22 07:00:00,17C,Scattered clouds.,3 m/s,40,83%,1022 mbar,
2018-08-22 07:30:00,18C,Passing clouds.,3 m/s,50,78%,1022 mbar,
2018-08-22 08:00:00,18C,Sunny.,5 m/s,60,78%,1022 mbar,16km
2018-08-22 08:30:00,19C,Sunny.,4 m/s,50,73%,1022 mbar,16km
2018-08-22 09:00:00,20C,Passing clouds.,4 m/s,50,69%,1022 mbar,
2018-08-22 09:30:00,20C,Passing clouds.,4 m/s,70,69%,1022 mbar,
2018-08-22 10:00:00,21C,Passing clouds.,5 m/s,80,64%,1022 mbar,
2018-08-22 10:30:00,22C,Sunny.,5 m/s,80,61%,1022 mbar,16km
2018-08-22 11:00:00,22C,Passing clouds.,4 m/s,100,57%,1022 mbar,
2018-08-22 11:30:00,22C,Passing clouds.,5 m/s,90,53%,1022 mbar,
2018-08-22 12:00:00,23C,Passing clouds.,4 m/s,70,53%,1021 mbar,
2018-08-22 12:30:00,23C,Passing clouds.,4 m/s,110,53%,1021 mbar,
2018-08-22 13:00:00,23C,Passing clouds.,4 m/s,90,53%,1021 mbar,
2018-08-22 13:30:00,24C,Passing clouds.,4 m/s,60,54%,1021 mbar,
2018-08-22 14:00:00,24C,Passing clouds.,4 m/s,50,54%,1021 mbar,
2018-08-22 14:30:00,25C,Passing clouds.,1 m/s,0,47%,1021 mbar,
2018-08-22 15:00:00,25C,Sunny.,1 m/s,0,47%,1020 mbar,16km
2018-08-22 15:30:00,25C,Passing clouds.,2 m/s,60,47%,1020 mbar,
2018-08-22 16:00:00,25C,Passing clouds.,3 m/s,100,47%,1020 mbar,
2018-08-22 16:30:00,25C,Passing clouds.,4 m/s,50,47%,1020 mbar,
2018-08-22 17:00:00,24C,Passing clouds.,3 m/s,60,50%,1020 mbar,
2018-08-22 17:30:00,24C,Sunny.,3 m/s,40,50%,1019 mbar,16km
2018-08-22 18:00:00,24C,Sunny.,4 m/s,50,50%,1019 mbar,16km
2018-08-22 18:30:00,23C,Sunny.,4 m/s,50,53%,1019 mbar,16km
2018-08-22 19:00:00,23C,Sunny.,4 m/s,50,53%,1019 mbar,16km
2018-08-22 19:30:00,22C,Sunny.,4 m/s,50,57%,1019 mbar,16km
2018-08-22 20:00:00,21C,Clear.,3 m/s,60,60%,1019 mbar,16km
2018-08-22 20:30:00,21C,Clear.,2 m/s,60,57%,1020 mbar,16km
2018-08-22 21:00:00,20C,Clear.,3 m/s,50,60%,1019 mbar,16km
2018-08-22 21:30:00,19C,Clear.,3 m/s,50,64%,1020 mbar,16km
2018-08-22 22:00:00,18C,Clear.,3 m/s,60,68%,1019 mbar,16km
2018-08-22 22:30:00,18C,Clear.,3 m/s,60,68%,1019 mbar,16km
2018-08-22 23:00:00,18C,Clear.,3 m/s,30,68%,1019 mbar,16km
2018-08-22 23:30:00,17C,Clear.,4 m/s,30,73%,1019 mbar,16km
2018-08-23 00:00:00,17C,Clear.,4 m/s,30,73%,1019 mbar,16km
2018-08-23 00:30:00,16C,Clear.,4 m/s,30,77%,1019 mbar,16km
2018-08-23 01:00:00,16C,Clear.,4 m/s,40,77%,1019 mbar,16km
2018-08-23 01:30:00,16C,Clear.,4 m/s,40,77%,1019 mbar,16km
2018-08-23 02:00:00,16C,Clear.,4 m/s,30,77%,1018 mbar,16km
2018-08-23 02:30:00,15C,Clear.,4 m/s,30,82%,1018 mbar,16km
2018-08-23 03:00:00,14C,Clear.,3 m/s,40,88%,1018 mbar,16km
2018-08-23 03:30:00,15C,Clear.,3 m/s,40,82%,1018 mbar,16km
2018-08-23 04:00:00,15C,Clear.,3 m/s,40,82%,1018 mbar,16km
2018-08-23 04:30:00,15C,Clear.,4 m/s,40,82%,1017 mbar,16km
2018-08-23 05:00:00,15C,Clear.,3 m/s,40,82%,1017 mbar,16km
2018-08-23 05:30:00,15C,Clear.,3 m/s,30,82%,1017 mbar,16km
2018-08-23 06:00:00,15C,Sunny.,3 m/s,40,88%,1017 mbar,16km
2018-08-23 06:30:00,15C,Sunny.,3 m/s,50,82%,1017 mbar,16km
2018-08-23 07:00:00,16C,Sunny.,4 m/s,50,83%,1017 mbar,16km
2018-08-23 07:30:00,16C,Sunny.,3 m/s,60,83%,1017 mbar,16km
2018-08-23 08:00:00,17C,Sunny.,4 m/s,60,77%,1017 mbar,16km
2018-08-23 08:30:00,18C,Passing clouds.,3 m/s,50,78%,1017 mbar,
2018-08-23 09:00:00,18C,Sunny.,3 m/s,50,78%,1017 mbar,16km
2018-08-23 09:30:00,20C,Passing clouds.,3 m/s,40,73%,1017 mbar,
2018-08-23 10:00:00,21C,Passing clouds.,3 m/s,60,69%,1017 mbar,
2018-08-23 10:30:00,23C,Passing clouds.,3 m/s,60,65%,1017 mbar,
2018-08-23 11:00:00,24C,Passing clouds.,2 m/s,80,61%,1017 mbar,
2018-08-23 11:30:00,25C,Passing clouds.,3 m/s,60,57%,1016 mbar,
2018-08-23 12:00:00,26C,Passing clouds.,2 m/s,60,54%,1016 mbar,
2018-08-23 12:30:00,27C,Passing clouds.,3 m/s,50,54%,1016 mbar,
2018-08-23 13:00:00,28C,Passing clouds.,2 m/s,90,51%,1015 mbar,
2018-08-23 13:30:00,29C,Passing clouds.,2 m/s,70,45%,1015 mbar,
2018-08-23 14:00:00,30C,Passing clouds.,2 m/s,0,46%,1015 mbar,
2018-08-23 14:30:00,30C,Passing clouds.,2 m/s,0,46%,1014 mbar,
2018-08-23 15:00:00,30C,Passing clouds.,2 m/s,0,43%,1014 mbar,
2018-08-23 15:30:00,30C,Passing clouds.,3 m/s,90,46%,1014 mbar,
2018-08-23 16:00:00,30C,Passing clouds.,3 m/s,130,43%,1013 mbar,
2018-08-23 16:30:00,31C,Passing clouds.,4 m/s,140,40%,1013 mbar,
2018-08-23 17:00:00,31C,Passing clouds.,3 m/s,130,43%,1013 mbar,
2018-08-23 17:30:00,30C,Passing clouds.,3 m/s,130,40%,1013 mbar,
2018-08-23 18:00:00,30C,Passing clouds.,4 m/s,110,46%,1012 mbar,
2018-08-23 18:30:00,29C,Sunny.,4 m/s,110,45%,1012 mbar,16km
2018-08-23 19:00:00,28C,Sunny.,3 m/s,110,51%,1012 mbar,16km
2018-08-23 19:30:00,26C,Passing clouds.,3 m/s,50,58%,1012 mbar,
2018-08-23 20:00:00,26C,Clear.,2 m/s,30,58%,1012 mbar,16km
2018-08-23 20:30:00,24C,Clear.,3 m/s,30,65%,1013 mbar,16km
2018-08-23 21:00:00,24C,Clear.,3 m/s,40,65%,1013 mbar,16km
2018-08-23 21:30:00,24C,Passing clouds.,2 m/s,40,65%,1012 mbar,
2018-08-23 22:00:00,21C,Passing clouds.,2 m/s,40,78%,1013 mbar,
2018-08-23 22:30:00,23C,Passing clouds.,2 m/s,40,69%,1012 mbar,
2018-08-23 23:00:00,21C,Clear.,2 m/s,40,78%,1012 mbar,16km
2018-08-23 23:30:00,20C,Clear.,1 m/s,0,83%,1013 mbar,16km
2018-08-24 00:00:00,20C,Clear.,1 m/s,0,83%,1013 mbar,16km
2018-08-24 00:30:00,19C,Clear.,1 m/s,0,88%,1012 mbar,16km
2018-08-24 01:00:00,18C,Clear.,1 m/s,60,88%,1012 mbar,16km
2018-08-24 01:30:00,18C,Clear.,1 m/s,70,94%,1012 mbar,16km
2018-08-24 02:00:00,19C,Clear.,1 m/s,0,88%,1012 mbar,16km
2018-08-24 02:30:00,18C,Clear.,1 m/s,0,88%,1012 mbar,16km
2018-08-24 03:00:00,17C,Clear.,1 m/s,70,94%,1012 mbar,16km
2018-08-24 03:30:00,17C,Clear.,2 m/s,60,94%,1012 mbar,16km
2018-08-24 04:00:00,18C,Clear.,1 m/s,0,88%,1011 mbar,16km
2018-08-24 04:30:00,17C,Clear.,3 m/s,60,94%,1011 mbar,16km
2018-08-24 05:00:00,17C,Clear.,2 m/s,40,94%,1011 mbar,16km
2018-08-24 05:30:00,17C,Passing clouds.,2 m/s,340,94%,1011 mbar,
2018-08-24 06:00:00,17C,Passing clouds.,2 m/s,40,88%,1011 mbar,
2018-08-24 06:30:00,17C,Sunny.,1 m/s,0,94%,1011 mbar,16km
2018-08-24 07:00:00,17C,Sunny.,1 m/s,90,94%,1011 mbar,16km
2018-08-24 07:30:00,18C,Passing clouds.,2 m/s,40,88%,1011 mbar,
2018-08-24 08:00:00,20C,Sunny.,3 m/s,60,83%,1011 mbar,16km
2018-08-24 08:30:00,21C,Sunny.,2 m/s,70,83%,1011 mbar,16km
2018-08-24 09:00:00,23C,Sunny.,3 m/s,60,74%,1011 mbar,16km
2018-08-24 09:30:00,23C,Sunny.,4 m/s,70,69%,1011 mbar,16km
2018-08-24 10:00:00,24C,Passing clouds.,3 m/s,60,74%,1011 mbar,
2018-08-24 10:30:00,26C,Passing clouds.,4 m/s,120,58%,1011 mbar,
2018-08-24 11:00:00,26C,Passing clouds.,4 m/s,110,61%,1011 mbar,
2018-08-24 11:30:00,26C,Sunny.,5 m/s,100,58%,1011 mbar,16km
2018-08-24 12:00:00,27C,Sunny.,4 m/s,120,58%,1011 mbar,16km
2018-08-24 12:30:00,26C,Passing clouds.,3 m/s,140,58%,1010 mbar,
2018-08-24 13:00:00,27C,Passing clouds.,3 m/s,120,58%,1010 mbar,
2018-08-24 13:30:00,27C,Sunny.,3 m/s,140,58%,1010 mbar,16km
2018-08-24 14:00:00,27C,Sunny.,4 m/s,210,58%,1010 mbar,16km
2018-08-24 14:30:00,27C,Sunny.,4 m/s,200,54%,1009 mbar,16km
2018-08-24 15:00:00,27C,Passing clouds.,3 m/s,180,58%,1009 mbar,
2018-08-24 15:30:00,27C,Passing clouds.,2 m/s,190,54%,1009 mbar,
2018-08-24 16:00:00,28C,Passing clouds.,3 m/s,150,48%,1008 mbar,
2018-08-24 16:30:00,27C,Thundershowers. Passing clouds.,3 m/s,160,51%,1008 mbar,
2018-08-24 17:00:00,27C,Thunderstorms. Scattered clouds.,2 m/s,160,51%,1008 mbar,
2018-08-24 17:30:00,24C,Thunderstorms. Partly sunny.,6 m/s,300,57%,1009 mbar,8km
2018-08-24 18:00:00,19C,Thunderstorms. Partly sunny.,6 m/s,330,94%,1010 mbar,7km
2018-08-24 18:30:00,20C,Thunderstorms. Scattered clouds.,3 m/s,30,94%,1010 mbar,
2018-08-24 19:00:00,20C,Sprinkles. Scattered clouds.,2 m/s,180,94%,1010 mbar,
2018-08-24 19:30:00,19C,Passing clouds.,2 m/s,220,100%,1010 mbar,
2018-08-24 20:00:00,19C,Passing clouds.,2 m/s,250,94%,1009 mbar,
2018-08-24 20:30:00,19C,Passing clouds.,1 m/s,0,94%,1009 mbar,
2018-08-24 21:00:00,19C,Clear.,1 m/s,0,94%,1010 mbar,16km
2018-08-24 21:30:00,18C,Clear.,1 m/s,0,100%,1010 mbar,16km
2018-08-24 22:00:00,18C,Clear.,1 m/s,0,94%,1009 mbar,16km
2018-08-24 22:30:00,18C,Clear.,2 m/s,50,94%,1009 mbar,16km
2018-08-24 23:00:00,18C,Clear.,1 m/s,0,94%,1010 mbar,16km
2018-08-24 23:30:00,18C,Clear.,2 m/s,300,94%,1010 mbar,16km
2018-08-25 00:00:00,18C,Passing clouds.,2 m/s,160,100%,1010 mbar,
2018-08-25 00:30:00,18C,Passing clouds.,2 m/s,290,100%,1010 mbar,6km
2018-08-25 01:00:00,18C,Passing clouds.,1 m/s,0,100%,1009 mbar,7km
2018-08-25 01:30:00,18C,Passing clouds.,2 m/s,20,94%,1009 mbar,7km
2018-08-25 02:00:00,18C,Clear.,1 m/s,270,94%,1009 mbar,8km
2018-08-25 03:00:00,18C,Passing clouds.,1 m/s,200,94%,1009 mbar,7km
2018-08-25 03:30:00,18C,Passing clouds.,1 m/s,0,94%,1009 mbar,7km
2018-08-25 04:00:00,18C,Passing clouds.,1 m/s,290,94%,1009 mbar,6km
2018-08-25 04:30:00,17C,Passing clouds.,1 m/s,0,100%,1009 mbar,6km
2018-08-25 05:00:00,17C,Fog.,2 m/s,220,94%,1009 mbar,4km
2018-08-25 05:30:00,16C,Fog.,2 m/s,230,100%,1009 mbar,2km
2018-08-25 06:00:00,17C,Fog.,3 m/s,240,100%,1009 mbar,3km
2018-08-25 06:30:00,17C,Fog.,2 m/s,220,100%,1009 mbar,3km
2018-08-25 07:00:00,18C,Fog.,3 m/s,200,94%,1009 mbar,3km
2018-08-25 07:30:00,18C,Fog.,4 m/s,230,94%,1009 mbar,3km
2018-08-25 08:00:00,18C,Fog.,3 m/s,230,100%,1009 mbar,5km
2018-08-25 08:30:00,18C,Partly sunny.,3 m/s,270,94%,1009 mbar,6km
2018-08-25 09:00:00,18C,Partly sunny.,3 m/s,300,94%,1010 mbar,8km
2018-08-25 09:30:00,18C,Rain showers. Fog.,4 m/s,250,94%,1010 mbar,4km
2018-08-25 10:00:00,17C,Sprinkles. Broken clouds.,3 m/s,290,100%,1010 mbar,8km
2018-08-25 10:30:00,17C,Sprinkles. Broken clouds.,4 m/s,280,94%,1011 mbar,
2018-08-25 11:00:00,17C,Broken clouds.,3 m/s,230,94%,1011 mbar,
2018-08-25 11:30:00,17C,Broken clouds.,4 m/s,240,88%,1011 mbar,
