timestamp,MpKrakAlKras-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2017-01-10 12:00:00,134.716,Ice fog.,-7.0,1.0,0.0,0.73,10.19,163.29399999999995,191.283,301.71
2017-01-10 13:00:00,134.749,Clear.,-6.0,1.0,0.0,0.68,10.19,153.549,201.487,306.66
2017-01-10 14:00:00,135.905,Clear.,-6.0,1.0,0.0,0.68,10.18,146.586,234.08900000000003,321.519
2017-01-10 15:00:00,163.29399999999995,Clear.,-6.0,2.0,80.0,0.63,10.18,145.511,275.79200000000003,315.524
2017-01-10 16:00:00,153.549,Ice fog.,-8.0,3.0,60.0,0.73,10.18,175.578,301.71,287.13
2017-01-10 17:00:00,146.586,Ice fog.,-9.0,3.0,30.0,0.79,10.19,191.283,306.66,268.738
2017-01-10 18:00:00,145.511,Ice fog.,-10.0,1.0,0.0,0.79,10.19,201.487,321.519,267.539
2017-01-10 19:00:00,175.578,Ice fog.,-11.0,1.0,20.0,0.85,10.2,234.08900000000003,315.524,276.25
2017-01-10 20:00:00,191.283,Ice fog.,-14.0,1.0,0.0,0.92,10.2,275.79200000000003,287.13,303.768
2017-01-10 21:00:00,201.487,Ice fog.,-13.0,1.0,0.0,0.85,10.2,301.71,268.738,335.306
2017-01-10 22:00:00,234.08900000000003,Ice fog.,-15.0,1.0,0.0,0.92,10.2,306.66,267.539,341.435
2017-01-10 23:00:00,275.79200000000003,Ice fog.,-15.0,2.0,70.0,0.85,10.2,321.519,276.25,325.126
2017-01-11 00:00:00,301.71,Ice fog.,-16.0,2.0,40.0,0.85,10.2,315.524,303.768,285.5420000000001
2017-01-11 01:00:00,306.66,Ice fog.,-17.0,1.0,0.0,0.85,10.2,287.13,335.306,355.36300000000006
2017-01-11 02:00:00,321.519,Ice fog.,-17.0,1.0,0.0,0.85,10.21,268.738,341.435,324.514
2017-01-11 03:00:00,315.524,Ice fog.,-16.0,2.0,40.0,0.85,10.21,267.539,325.126,318.493
2017-01-11 04:00:00,287.13,Ice fog.,-16.0,2.0,50.0,0.85,10.21,276.25,285.5420000000001,287.366
2017-01-11 05:00:00,268.738,Ice fog.,-17.0,1.0,0.0,0.85,10.21,303.768,355.36300000000006,233.189
2017-01-11 06:00:00,267.539,Ice fog.,-17.0,1.0,0.0,0.85,10.21,335.306,324.514,216.569
2017-01-11 07:00:00,276.25,Ice fog.,-17.0,1.0,0.0,0.85,10.2,341.435,318.493,223.736
2017-01-11 08:00:00,303.768,Ice fog.,-17.0,1.0,0.0,0.85,10.2,325.126,287.366,246.737
2017-01-11 09:00:00,335.306,Ice fog.,-16.0,1.0,90.0,0.78,10.2,285.5420000000001,233.189,280.557
2017-01-11 10:00:00,341.435,Ice fog.,-13.0,1.0,0.0,0.85,10.19,355.36300000000006,216.569,278.801
2017-01-11 11:00:00,325.126,Ice fog.,-10.0,1.0,0.0,0.73,10.18,324.514,223.736,276.895
2017-01-11 12:00:00,285.5420000000001,Ice fog.,-9.0,2.0,70.0,0.73,10.17,318.493,246.737,285.27
2017-01-11 13:00:00,355.36300000000006,Haze.,-7.0,2.0,90.0,0.63,10.16,287.366,280.557,290.87
2017-01-11 14:00:00,324.514,Haze.,-6.0,2.0,70.0,0.63,10.15,233.189,278.801,165.238
2017-01-11 15:00:00,318.493,Haze.,-6.0,2.0,80.0,0.63,10.14,216.569,276.895,26.4842
2017-01-11 16:00:00,287.366,Haze.,-7.0,2.0,80.0,0.63,10.13,223.736,285.27,24.4122
2017-01-11 17:00:00,233.189,Ice fog.,-9.0,3.0,50.0,0.73,10.12,246.737,290.87,20.4476
2017-01-11 18:00:00,216.569,Ice fog.,-9.0,3.0,30.0,0.73,10.11,280.557,165.238,27.7911
2017-01-11 19:00:00,223.736,Ice fog.,-11.0,2.0,30.0,0.85,10.09,278.801,26.4842,34.437
2017-01-11 20:00:00,246.737,Ice fog.,-12.0,2.0,30.0,0.85,10.08,276.895,24.4122,38.3103
2017-01-11 21:00:00,280.557,Ice fog.,-12.0,3.0,60.0,0.85,10.07,285.27,20.4476,37.5743
2017-01-11 22:00:00,278.801,Ice fog.,-12.0,2.0,50.0,0.79,10.05,290.87,27.7911,35.8154
2017-01-11 23:00:00,276.895,Ice fog.,-12.0,2.0,50.0,0.85,10.04,165.238,34.437,38.4955
2017-01-12 00:00:00,285.27,Ice fog.,-10.0,1.0,0.0,0.85,10.04,26.4842,38.3103,37.0695
2017-01-12 01:00:00,290.87,Light snow. Ice fog.,-7.0,2.0,210.0,0.79,10.04,24.4122,37.5743,42.5327
2017-01-12 02:00:00,165.238,Light snow. Ice fog.,-3.0,6.0,230.0,0.8,10.03,20.4476,35.8154,33.2731
2017-01-12 03:00:00,26.4842,Light snow. Partly cloudy.,-3.0,5.0,230.0,0.86,10.03,27.7911,38.4955,28.2367
2017-01-12 04:00:00,24.4122,Snow. Ice fog.,-3.0,5.0,230.0,0.93,10.03,34.437,37.0695,32.0472
2017-01-12 05:00:00,20.4476,Light snow. Ice fog.,-3.0,5.0,220.0,0.93,10.03,38.3103,42.5327,34.519
2017-01-12 06:00:00,27.7911,Light snow. Ice fog.,-2.0,6.0,220.0,0.93,10.03,37.5743,33.2731,42.4295
2017-01-12 07:00:00,34.437,Light snow. Ice fog.,-2.0,7.0,230.0,0.93,10.03,35.8154,28.2367,60.9584
2017-01-12 08:00:00,38.3103,Light snow. Partly sunny.,-1.0,8.0,240.0,0.86,10.04,38.4955,32.0472,68.5873
2017-01-12 09:00:00,37.5743,Snow flurries. Partly sunny.,0.0,10.0,250.0,0.8,10.05,37.0695,34.519,58.3249
2017-01-12 10:00:00,35.8154,Partly sunny.,0.0,10.0,250.0,0.8,10.05,42.5327,42.4295,65.225
2017-01-12 11:00:00,38.4955,Partly sunny.,1.0,9.0,250.0,0.75,10.06,33.2731,60.9584,53.1036
2017-01-12 12:00:00,37.0695,Partly sunny.,1.0,8.0,240.0,0.81,10.06,28.2367,68.5873,37.3721
2017-01-12 13:00:00,42.5327,Partly sunny.,1.0,9.0,250.0,0.81,10.06,32.0472,58.3249,39.9367
2017-01-12 14:00:00,33.2731,Scattered clouds.,2.0,9.0,250.0,0.75,10.06,34.519,65.225,32.0887
2017-01-12 15:00:00,28.2367,Broken clouds.,2.0,9.0,240.0,0.75,10.07,42.4295,53.1036,24.241
2017-01-12 16:00:00,32.0472,Partly sunny.,2.0,8.0,240.0,0.75,10.07,60.9584,37.3721,41.8261
2017-01-12 17:00:00,34.519,Passing clouds.,2.0,7.0,240.0,0.75,10.08,68.5873,39.9367,48.3582
2017-01-12 18:00:00,42.4295,Passing clouds.,1.0,4.0,240.0,0.81,10.08,58.3249,32.0887,45.6358
2017-01-12 19:00:00,60.9584,Passing clouds.,2.0,3.0,230.0,0.75,10.08,65.225,24.241,52.0737
2017-01-12 20:00:00,68.5873,Passing clouds.,2.0,3.0,200.0,0.7,10.08,53.1036,41.8261,61.7348
2017-01-12 21:00:00,58.3249,Passing clouds.,1.0,3.0,210.0,0.75,10.07,37.3721,48.3582,79.8738
2017-01-12 22:00:00,65.225,Passing clouds.,1.0,2.0,200.0,0.75,10.07,39.9367,45.6358,77.6089
2017-01-12 23:00:00,53.1036,Passing clouds.,0.0,1.0,0.0,0.75,10.06,32.0887,52.0737,63.8737
2017-01-13 00:00:00,37.3721,Clear.,-2.0,1.0,0.0,0.86,10.05,24.241,61.7348,82.2777
2017-01-13 01:00:00,39.9367,Passing clouds.,-3.0,1.0,340.0,0.86,10.04,41.8261,79.8738,146.213
2017-01-13 02:00:00,32.0887,Passing clouds.,-2.0,1.0,0.0,0.86,10.02,48.3582,77.6089,93.8694
2017-01-13 03:00:00,24.241,Passing clouds.,1.0,3.0,90.0,0.75,10.0,45.6358,63.8737,53.3162
2017-01-13 04:00:00,41.8261,Passing clouds.,-1.0,6.0,60.0,0.75,9.98,52.0737,82.2777,47.7262
2017-01-13 05:00:00,48.3582,Passing clouds.,-1.0,5.0,40.0,0.75,9.97,61.7348,146.213,60.3633
2017-01-13 06:00:00,45.6358,Passing clouds.,-1.0,3.0,60.0,0.75,9.96,79.8738,93.8694,91.204
2017-01-13 07:00:00,52.0737,Clear.,-1.0,3.0,40.0,0.75,9.95,77.6089,53.3162,92.7182
2017-01-13 08:00:00,61.7348,Sunny.,-2.0,3.0,50.0,0.8,9.95,63.8737,47.7262,98.6935
2017-01-13 09:00:00,79.8738,Sunny.,-1.0,1.0,0.0,0.75,9.95,82.2777,60.3633,91.4124
2017-01-13 10:00:00,77.6089,Passing clouds.,1.0,3.0,240.0,0.75,9.95,146.213,91.204,75.4249
2017-01-13 11:00:00,63.8737,Passing clouds.,4.0,2.0,80.0,0.65,9.94,93.8694,92.7182,40.8994
2017-01-13 12:00:00,82.2777,Sunny.,6.0,7.0,230.0,0.57,9.95,53.3162,98.6935,29.2749
2017-01-13 13:00:00,146.213,Sunny.,5.0,6.0,230.0,0.61,9.94,47.7262,91.4124,24.6686
2017-01-13 14:00:00,93.8694,Passing clouds.,5.0,5.0,220.0,0.61,9.95,60.3633,75.4249,13.7858
2017-01-13 15:00:00,53.3162,Scattered clouds.,5.0,6.0,210.0,0.61,9.95,91.204,40.8994,16.3601
2017-01-13 16:00:00,47.7262,Partly sunny.,4.0,5.0,210.0,0.65,9.95,92.7182,29.2749,14.6362
2017-01-13 17:00:00,60.3633,Passing clouds.,4.0,5.0,200.0,0.65,9.96,98.6935,24.6686,18.0931
2017-01-13 18:00:00,91.204,Passing clouds.,3.0,4.0,200.0,0.65,9.95,91.4124,13.7858,19.5141
2017-01-13 19:00:00,92.7182,Passing clouds.,2.0,2.0,230.0,0.75,9.95,75.4249,16.3601,18.8031
2017-01-13 20:00:00,98.6935,Passing clouds.,3.0,3.0,210.0,0.65,9.95,40.8994,14.6362,20.3013
2017-01-13 21:00:00,91.4124,Clear.,2.0,5.0,230.0,0.7,9.95,29.2749,18.0931,23.439
2017-01-13 22:00:00,75.4249,Passing clouds.,2.0,6.0,240.0,0.7,9.95,24.6686,19.5141,28.2082
2017-01-13 23:00:00,40.8994,Passing clouds.,2.0,6.0,240.0,0.75,9.95,13.7858,18.8031,35.1773
2017-01-14 00:00:00,29.2749,Partly cloudy.,2.0,6.0,240.0,0.75,9.96,16.3601,20.3013,33.9939
2017-01-14 01:00:00,24.6686,Passing clouds.,1.0,6.0,280.0,0.81,9.96,14.6362,23.439,54.8448
2017-01-14 02:00:00,13.7858,Light snow. Overcast.,1.0,5.0,270.0,0.81,9.96,18.0931,28.2082,68.783
2017-01-14 03:00:00,16.3601,Partly cloudy.,1.0,5.0,270.0,0.81,9.97,19.5141,35.1773,82.8035
2017-01-14 04:00:00,14.6362,Light snow. Mostly cloudy.,1.0,4.0,260.0,0.81,9.97,18.8031,33.9939,97.314
2017-01-14 05:00:00,18.0931,Light snow. Mostly cloudy.,1.0,4.0,260.0,0.81,9.97,20.3013,54.8448,81.67
2017-01-14 06:00:00,19.5141,Light snow. Passing clouds.,0.0,5.0,260.0,0.87,9.97,23.439,68.783,113.174
2017-01-14 07:00:00,18.8031,Light snow. Partly cloudy.,1.0,6.0,280.0,0.81,9.98,28.2082,82.8035,111.509
2017-01-14 08:00:00,20.3013,Light snow. Partly sunny.,0.0,7.0,280.0,0.87,9.98,35.1773,97.314,83.5608
2017-01-14 09:00:00,23.439,Light snow. Partly sunny.,0.0,5.0,280.0,0.93,9.98,33.9939,81.67,61.3831
2017-01-14 10:00:00,28.2082,Partly sunny.,0.0,4.0,250.0,0.87,9.99,54.8448,113.174,61.9064
2017-01-14 11:00:00,35.1773,Partly sunny.,0.0,5.0,270.0,0.87,10.0,68.783,111.509,76.8325
2017-01-14 12:00:00,33.9939,Broken clouds.,0.0,4.0,270.0,0.8,10.0,82.8035,83.5608,66.1751
2017-01-14 13:00:00,54.8448,Scattered clouds.,1.0,4.0,280.0,0.75,10.0,97.314,61.3831,68.4421
2017-01-14 14:00:00,68.783,Partly sunny.,1.0,5.0,220.0,0.75,10.01,81.67,61.9064,54.1407
2017-01-14 15:00:00,82.8035,Scattered clouds.,1.0,3.0,280.0,0.75,10.01,113.174,76.8325,53.1823
2017-01-14 16:00:00,97.314,Passing clouds.,-1.0,4.0,240.0,0.75,10.02,111.509,66.1751,44.014
2017-01-14 17:00:00,81.67,Passing clouds.,0.0,3.0,250.0,0.69,10.02,83.5608,68.4421,35.3705
2017-01-14 18:00:00,113.174,Passing clouds.,0.0,3.0,200.0,0.69,10.03,61.3831,54.1407,30.8985
2017-01-14 19:00:00,111.509,Passing clouds.,0.0,3.0,220.0,0.69,10.04,61.9064,53.1823,39.0834
2017-01-14 20:00:00,83.5608,Passing clouds.,-1.0,5.0,240.0,0.86,10.05,76.8325,44.014,33.8643
2017-01-14 21:00:00,61.3831,Passing clouds.,-1.0,5.0,250.0,0.86,10.05,66.1751,35.3705,38.2377
2017-01-14 22:00:00,61.9064,Light snow. Passing clouds.,-1.0,3.0,220.0,0.93,10.06,68.4421,30.8985,44.7319
2017-01-14 23:00:00,76.8325,Light snow. Passing clouds.,-1.0,5.0,250.0,0.93,10.07,54.1407,39.0834,43.9859
2017-01-15 00:00:00,66.1751,Partly cloudy.,-1.0,4.0,260.0,0.86,10.07,53.1823,33.8643,39.901
2017-01-15 01:00:00,68.4421,Passing clouds.,-1.0,4.0,250.0,0.86,10.08,44.014,38.2377,50.3905
2017-01-15 02:00:00,54.1407,Light snow. Partly cloudy.,-2.0,3.0,240.0,0.86,10.09,35.3705,44.7319,50.0616
2017-01-15 03:00:00,53.1823,Partly cloudy.,-1.0,4.0,220.0,0.93,10.09,30.8985,43.9859,28.3223
2017-01-15 04:00:00,44.014,Passing clouds.,-1.0,4.0,220.0,0.86,10.1,39.0834,39.901,37.3021
2017-01-15 05:00:00,35.3705,Light snow. Passing clouds.,-2.0,3.0,230.0,0.93,10.1,33.8643,50.3905,49.5304
2017-01-15 06:00:00,30.8985,Light snow. Ice fog.,-2.0,3.0,220.0,0.93,10.1,38.2377,50.0616,98.7476
2017-01-15 07:00:00,39.0834,Light snow. Passing clouds.,-2.0,2.0,210.0,0.93,10.11,44.7319,28.3223,87.1502
2017-01-15 08:00:00,33.8643,Snow. Ice fog.,-2.0,3.0,240.0,0.93,10.12,43.9859,37.3021,84.3725
2017-01-15 09:00:00,38.2377,Light snow. Ice fog.,-1.0,4.0,240.0,0.93,10.13,39.901,49.5304,90.7425
2017-01-15 10:00:00,44.7319,Snow. Ice fog.,-1.0,5.0,230.0,0.93,10.13,50.3905,98.7476,92.5224
2017-01-15 11:00:00,43.9859,Light snow. Ice fog.,-1.0,6.0,240.0,0.93,10.14,50.0616,87.1502,111.877
2017-01-15 12:00:00,39.901,Broken clouds.,-1.0,5.0,230.0,0.93,10.14,28.3223,84.3725,126.982
2017-01-15 13:00:00,50.3905,Scattered clouds.,0.0,5.0,230.0,0.8,10.14,37.3021,90.7425,152.252
2017-01-15 14:00:00,50.0616,Scattered clouds.,0.0,6.0,240.0,0.75,10.14,49.5304,92.5224,121.643
2017-01-15 15:00:00,28.3223,Passing clouds.,-1.0,5.0,240.0,0.75,10.15,98.7476,111.877,132.54399999999998
2017-01-15 16:00:00,37.3021,Passing clouds.,-2.0,5.0,240.0,0.74,10.15,87.1502,126.982,140.999
2017-01-15 17:00:00,49.5304,Clear.,-3.0,3.0,230.0,0.8,10.15,84.3725,152.252,99.9689
2017-01-15 18:00:00,98.7476,Passing clouds.,-3.0,2.0,180.0,0.8,10.16,90.7425,121.643,71.9929
2017-01-15 19:00:00,87.1502,Ice fog.,-4.0,1.0,0.0,0.86,10.16,92.5224,132.54399999999998,95.6811
2017-01-15 20:00:00,84.3725,Ice fog.,-6.0,1.0,220.0,0.86,10.16,111.877,140.999,105.596
2017-01-15 21:00:00,90.7425,Ice fog.,-8.0,2.0,260.0,0.93,10.17,126.982,99.9689,97.6361
2017-01-15 22:00:00,92.5224,Ice fog.,-8.0,2.0,250.0,0.93,10.17,152.252,71.9929,100.485
2017-01-15 23:00:00,111.877,Ice fog.,-9.0,1.0,0.0,0.93,10.17,121.643,95.6811,66.577
2017-01-16 00:00:00,126.982,Ice fog.,-8.0,1.0,280.0,0.93,10.17,132.54399999999998,105.596,92.9164
2017-01-16 01:00:00,152.252,Light snow. Ice fog.,-7.0,2.0,80.0,0.93,10.18,140.999,97.6361,89.475
2017-01-16 02:00:00,121.643,Light snow. Ice fog.,-5.0,0.0,0.0,0.86,10.18,99.9689,100.485,78.9905
2017-01-16 03:00:00,132.54399999999998,Ice fog.,-5.0,1.0,350.0,0.93,10.18,71.9929,66.577,77.7068
2017-01-16 04:00:00,140.999,Ice fog.,-5.0,1.0,0.0,0.93,10.18,95.6811,92.9164,68.3211
2017-01-16 05:00:00,99.9689,Light snow. Ice fog.,-4.0,1.0,190.0,0.86,10.18,105.596,89.475,64.1304
2017-01-16 06:00:00,71.9929,Light snow. Ice fog.,-4.0,1.0,220.0,0.86,10.18,97.6361,78.9905,78.672
2017-01-16 07:00:00,95.6811,Ice fog.,-4.0,1.0,0.0,0.86,10.19,100.485,77.7068,82.7501
2017-01-16 08:00:00,105.596,Ice fog.,-3.0,1.0,200.0,0.8,10.19,66.577,68.3211,75.872
2017-01-16 09:00:00,97.6361,Light snow. Ice fog.,-3.0,2.0,190.0,0.86,10.2,92.9164,64.1304,93.0619
2017-01-16 10:00:00,100.485,Ice fog.,-3.0,2.0,230.0,0.86,10.2,89.475,78.672,128.549
2017-01-16 11:00:00,66.577,Scattered clouds.,-1.0,3.0,220.0,0.69,10.2,78.9905,82.7501,132.06
2017-01-16 12:00:00,92.9164,Passing clouds.,-1.0,4.0,230.0,0.69,10.2,77.7068,75.872,156.187
2017-01-16 13:00:00,89.475,Scattered clouds.,-1.0,4.0,240.0,0.69,10.2,68.3211,93.0619,162.34
2017-01-16 14:00:00,78.9905,Partly sunny.,-1.0,3.0,320.0,0.69,10.2,64.1304,128.549,152.006
2017-01-16 15:00:00,77.7068,Partly sunny.,-1.0,2.0,0.0,0.69,10.21,78.672,132.06,154.30200000000005
2017-01-16 16:00:00,68.3211,Partly sunny.,-1.0,2.0,0.0,0.64,10.21,82.7501,156.187,169.328
2017-01-16 17:00:00,64.1304,Passing clouds.,-2.0,2.0,350.0,0.74,10.22,75.872,162.34,156.929
2017-01-16 18:00:00,78.672,Clear.,-5.0,1.0,0.0,0.8,10.22,93.0619,152.006,140.819
2017-01-16 19:00:00,82.7501,Passing clouds.,-4.0,1.0,0.0,0.8,10.23,128.549,154.30200000000005,126.413
2017-01-16 20:00:00,75.872,Passing clouds.,-4.0,1.0,0.0,0.86,10.24,132.06,169.328,96.7489
2017-01-16 21:00:00,93.0619,Passing clouds.,-3.0,2.0,30.0,0.8,10.24,156.187,156.929,89.6072
2017-01-16 22:00:00,128.549,Ice fog.,-4.0,2.0,70.0,0.8,10.25,162.34,140.819,76.583
2017-01-16 23:00:00,132.06,Ice fog.,-5.0,2.0,80.0,0.86,10.25,152.006,126.413,55.952
2017-01-17 00:00:00,156.187,Ice fog.,-5.0,1.0,50.0,0.86,10.26,154.30200000000005,96.7489,69.4557
2017-01-17 01:00:00,162.34,Ice fog.,-6.0,2.0,40.0,0.93,10.26,169.328,89.6072,121.956
2017-01-17 02:00:00,152.006,Ice fog.,-6.0,1.0,70.0,0.93,10.27,156.929,76.583,98.4277
2017-01-17 03:00:00,154.30200000000005,Ice fog.,-5.0,2.0,60.0,0.86,10.27,140.819,55.952,68.0062
2017-01-17 04:00:00,169.328,Ice fog.,-5.0,2.0,70.0,0.86,10.27,126.413,69.4557,65.0711
2017-01-17 05:00:00,156.929,Ice fog.,-5.0,2.0,70.0,0.86,10.28,96.7489,121.956,68.0174
2017-01-17 06:00:00,140.819,Ice fog.,-5.0,2.0,60.0,0.86,10.28,89.6072,98.4277,61.1516
2017-01-17 07:00:00,126.413,Ice fog.,-5.0,1.0,0.0,0.86,10.29,76.583,68.0062,52.0079
2017-01-17 08:00:00,96.7489,Ice fog.,-5.0,2.0,80.0,0.86,10.3,55.952,65.0711,49.9893
2017-01-17 09:00:00,89.6072,Ice fog.,-4.0,2.0,50.0,0.86,10.3,69.4557,68.0174,45.0215
2017-01-17 10:00:00,76.583,Ice fog.,-3.0,3.0,90.0,0.8,10.31,121.956,61.1516,43.3452
2017-01-17 11:00:00,55.952,Mostly cloudy.,-2.0,4.0,60.0,0.8,10.31,98.4277,52.0079,43.0026
2017-01-17 12:00:00,69.4557,Overcast.,-2.0,5.0,60.0,0.74,10.31,68.0062,49.9893,48.5615
2017-01-17 13:00:00,121.956,Broken clouds.,-2.0,5.0,80.0,0.8,10.32,65.0711,45.0215,47.9704
2017-01-17 14:00:00,98.4277,Partly sunny.,-3.0,4.0,70.0,0.8,10.32,68.0174,43.3452,39.6572
2017-01-17 15:00:00,68.0062,Broken clouds.,-4.0,4.0,70.0,0.86,10.32,61.1516,43.0026,40.1498
2017-01-17 16:00:00,65.0711,Partly sunny.,-4.0,3.0,60.0,0.86,10.33,52.0079,48.5615,41.1251
2017-01-17 17:00:00,68.0174,Passing clouds.,-4.0,3.0,60.0,0.86,10.33,49.9893,47.9704,42.1272
2017-01-17 18:00:00,61.1516,Ice fog.,-5.0,5.0,80.0,0.93,10.34,45.0215,39.6572,40.5903
2017-01-17 19:00:00,52.0079,Ice fog.,-6.0,6.0,60.0,0.93,10.34,43.3452,40.1498,37.9134
2017-01-17 20:00:00,49.9893,Low clouds.,-6.0,5.0,60.0,0.93,10.35,43.0026,41.1251,38.8014
2017-01-17 21:00:00,45.0215,Low clouds.,-6.0,3.0,40.0,0.93,10.35,48.5615,42.1272,39.7052
2017-01-17 22:00:00,43.3452,Ice fog.,-6.0,4.0,20.0,0.93,10.35,47.9704,40.5903,31.2112
2017-01-17 23:00:00,43.0026,Low clouds.,-6.0,4.0,40.0,0.93,10.36,39.6572,37.9134,35.39
2017-01-18 00:00:00,48.5615,Low clouds.,-5.0,4.0,50.0,0.86,10.36,40.1498,38.8014,29.9874
2017-01-18 01:00:00,47.9704,Low clouds.,-6.0,4.0,70.0,0.93,10.36,41.1251,39.7052,32.8994
2017-01-18 02:00:00,39.6572,Ice fog.,-6.0,5.0,50.0,0.93,10.36,42.1272,31.2112,38.4479
2017-01-18 03:00:00,40.1498,Ice fog.,-6.0,3.0,70.0,0.93,10.36,40.5903,35.39,43.6526
2017-01-18 04:00:00,41.1251,Ice fog.,-7.0,5.0,70.0,1.0,10.37,37.9134,29.9874,50.1641
2017-01-18 05:00:00,42.1272,Ice fog.,-7.0,5.0,80.0,1.0,10.36,38.8014,32.8994,48.2307
2017-01-18 06:00:00,40.5903,Ice fog.,-7.0,5.0,70.0,0.93,10.37,39.7052,38.4479,48.6547
2017-01-18 07:00:00,37.9134,Ice fog.,-7.0,4.0,70.0,0.93,10.37,31.2112,43.6526,46.8657
2017-01-18 08:00:00,38.8014,Ice fog.,-8.0,5.0,70.0,0.93,10.38,35.39,50.1641,38.5183
2017-01-18 09:00:00,39.7052,Snow flurries. Ice fog.,-8.0,5.0,60.0,0.93,10.38,29.9874,48.2307,37.0691
2017-01-18 10:00:00,31.2112,Partly sunny.,-8.0,6.0,50.0,0.93,10.39,32.8994,48.6547,41.7033
2017-01-18 11:00:00,35.39,Partly sunny.,-7.0,4.0,50.0,0.86,10.39,38.4479,46.8657,37.0352
2017-01-18 12:00:00,29.9874,Low clouds.,-7.0,4.0,50.0,0.79,10.39,43.6526,38.5183,31.4048
2017-01-18 13:00:00,32.8994,Ice fog.,-7.0,5.0,30.0,0.86,10.39,50.1641,37.0691,35.5632
2017-01-18 14:00:00,38.4479,Snow flurries. Partly sunny.,-7.0,5.0,30.0,0.86,10.39,48.2307,41.7033,37.5511
2017-01-18 15:00:00,43.6526,Partly sunny.,-7.0,4.0,30.0,0.86,10.39,48.6547,37.0352,37.6852
2017-01-18 16:00:00,50.1641,Broken clouds.,-6.0,3.0,30.0,0.8,10.39,46.8657,31.4048,36.0336
2017-01-18 17:00:00,48.2307,Overcast.,-6.0,4.0,40.0,0.8,10.39,38.5183,35.5632,37.8846
2017-01-18 18:00:00,48.6547,Overcast.,-6.0,4.0,40.0,0.8,10.39,37.0691,37.5511,43.8259
2017-01-18 19:00:00,46.8657,Low clouds.,-6.0,4.0,50.0,0.8,10.39,41.7033,37.6852,49.6718
2017-01-18 20:00:00,38.5183,Low clouds.,-7.0,4.0,60.0,0.93,10.39,37.0352,36.0336,54.0543
2017-01-18 21:00:00,37.0691,Light snow. Low clouds.,-7.0,4.0,70.0,0.93,10.39,31.4048,37.8846,56.9113
2017-01-18 22:00:00,41.7033,Low clouds.,-6.0,4.0,90.0,0.86,10.39,35.5632,43.8259,56.0512
2017-01-18 23:00:00,37.0352,Low clouds.,-7.0,4.0,30.0,0.93,10.39,37.5511,49.6718,62.6251
2017-01-19 00:00:00,31.4048,Low clouds.,-6.0,3.0,60.0,0.86,10.39,37.6852,54.0543,73.6304
2017-01-19 01:00:00,35.5632,Low clouds.,-6.0,4.0,100.0,0.8,10.38,36.0336,56.9113,86.056
2017-01-19 02:00:00,37.5511,Low clouds.,-6.0,3.0,110.0,0.8,10.38,37.8846,56.0512,97.7767
2017-01-19 03:00:00,37.6852,Low clouds.,-6.0,4.0,100.0,0.8,10.38,43.8259,62.6251,98.0063
2017-01-19 04:00:00,36.0336,Low clouds.,-6.0,4.0,100.0,0.8,10.38,49.6718,73.6304,92.4915
2017-01-19 05:00:00,37.8846,Low clouds.,-7.0,4.0,90.0,0.86,10.38,54.0543,86.056,90.9766
2017-01-19 06:00:00,43.8259,Low clouds.,-7.0,3.0,130.0,0.86,10.38,56.9113,97.7767,117.954
2017-01-19 07:00:00,49.6718,Low clouds.,-7.0,4.0,110.0,0.86,10.38,56.0512,98.0063,144.69
2017-01-19 08:00:00,54.0543,Low clouds.,-7.0,3.0,110.0,0.86,10.38,62.6251,92.4915,169.571
2017-01-19 09:00:00,56.9113,Low clouds.,-7.0,2.0,110.0,0.86,10.38,73.6304,90.9766,170.01
2017-01-19 10:00:00,56.0512,Low clouds.,-7.0,3.0,100.0,0.86,10.38,86.056,117.954,235.182
2017-01-19 11:00:00,62.6251,Low clouds.,-7.0,2.0,30.0,0.86,10.38,97.7767,144.69,271.855
2017-01-19 12:00:00,73.6304,Low clouds.,-6.0,1.0,0.0,0.8,10.38,98.0063,169.571,309.682
2017-01-19 13:00:00,86.056,Overcast.,-6.0,2.0,90.0,0.8,10.37,92.4915,170.01,266.108
2017-01-19 14:00:00,97.7767,Overcast.,-6.0,1.0,0.0,0.8,10.37,90.9766,235.182,221.233
2017-01-19 15:00:00,98.0063,Partly sunny.,-6.0,2.0,30.0,0.8,10.37,117.954,271.855,211.595
2017-01-19 16:00:00,92.4915,Scattered clouds.,-7.0,2.0,0.0,0.86,10.37,144.69,309.682,225.074
2017-01-19 17:00:00,90.9766,Ice fog.,-8.0,2.0,320.0,0.86,10.36,169.571,266.108,234.545
2017-01-19 18:00:00,117.954,Ice fog.,-9.0,1.0,0.0,0.86,10.36,170.01,221.233,210.489
2017-01-19 19:00:00,144.69,Ice fog.,-10.0,1.0,340.0,0.92,10.37,235.182,211.595,195.669
2017-01-19 20:00:00,169.571,Ice fog.,-12.0,1.0,0.0,0.92,10.37,271.855,225.074,207.726
2017-01-19 21:00:00,170.01,Ice fog.,-12.0,1.0,0.0,0.92,10.37,309.682,234.545,234.152
2017-01-19 22:00:00,235.182,Ice fog.,-12.0,1.0,0.0,0.85,10.37,266.108,210.489,263.219
2017-01-19 23:00:00,271.855,Ice fog.,-13.0,1.0,230.0,0.85,10.37,221.233,195.669,279.454
