timestamp,MpKrakBujaka-PM10-1g,PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2017-11-05 22:00:00,41.8226,32.2672,55.6882,58.8524
2017-11-05 23:00:00,36.9383,39.8025,59.4558,43.5513
2017-11-06 00:00:00,35.9761,35.115,70.8562,38.3513
2017-11-06 01:00:00,32.2672,43.4593,84.9772,43.6184
2017-11-06 02:00:00,39.8025,41.5398,58.8524,39.3774
2017-11-06 03:00:00,35.115,55.6882,43.5513,53.9522
2017-11-06 04:00:00,43.4593,59.4558,38.3513,51.2688
2017-11-06 05:00:00,41.5398,70.8562,43.6184,80.0199
2017-11-06 06:00:00,55.6882,84.9772,39.3774,108.132
2017-11-06 07:00:00,59.4558,58.8524,53.9522,56.2237
2017-11-06 08:00:00,70.8562,43.5513,51.2688,49.3264
2017-11-06 09:00:00,84.9772,38.3513,80.0199,39.8155
2017-11-06 10:00:00,58.8524,43.6184,108.132,27.0674
2017-11-06 11:00:00,43.5513,39.3774,56.2237,27.2265
2017-11-06 12:00:00,38.3513,53.9522,49.3264,38.6792
2017-11-06 13:00:00,43.6184,51.2688,39.8155,40.9469
2017-11-06 14:00:00,39.3774,80.0199,27.0674,40.6586
2017-11-06 15:00:00,53.9522,108.132,27.2265,46.2195
2017-11-06 16:00:00,51.2688,56.2237,38.6792,45.6457
2017-11-06 17:00:00,80.0199,49.3264,40.9469,35.2228
2017-11-06 18:00:00,108.132,39.8155,40.6586,30.8277
2017-11-06 19:00:00,56.2237,27.0674,46.2195,33.9663
2017-11-06 20:00:00,49.3264,27.2265,45.6457,32.0216
2017-11-06 21:00:00,39.8155,38.6792,35.2228,48.9829
2017-11-06 22:00:00,27.0674,40.9469,30.8277,55.6883
2017-11-06 23:00:00,27.2265,40.6586,33.9663,72.7153
2017-11-07 00:00:00,38.6792,46.2195,32.0216,55.9309
2017-11-07 01:00:00,40.9469,45.6457,48.9829,43.0209
2017-11-07 02:00:00,40.6586,35.2228,55.6883,41.25
2017-11-07 03:00:00,46.2195,30.8277,72.7153,44.1871
2017-11-07 04:00:00,45.6457,33.9663,55.9309,34.4808
2017-11-07 05:00:00,35.2228,32.0216,43.0209,35.104
2017-11-07 06:00:00,30.8277,48.9829,41.25,42.3381
2017-11-07 07:00:00,33.9663,55.6883,44.1871,39.0379
2017-11-07 08:00:00,32.0216,72.7153,34.4808,43.6892
2017-11-07 09:00:00,48.9829,55.9309,35.104,45.8175
2017-11-07 10:00:00,55.6883,43.0209,42.3381,47.4377
2017-11-07 11:00:00,72.7153,41.25,39.0379,45.4342
2017-11-07 12:00:00,55.9309,44.1871,43.6892,49.835
2017-11-07 13:00:00,43.0209,34.4808,45.8175,52.5173
2017-11-07 14:00:00,41.25,35.104,47.4377,41.265
2017-11-07 15:00:00,44.1871,42.3381,45.4342,27.8073
2017-11-07 16:00:00,34.4808,39.0379,49.835,29.3775
2017-11-07 17:00:00,35.104,43.6892,52.5173,26.2562
2017-11-07 18:00:00,42.3381,45.8175,41.265,24.9451
2017-11-07 19:00:00,39.0379,47.4377,27.8073,20.1691
2017-11-07 20:00:00,43.6892,45.4342,29.3775,20.397
2017-11-07 21:00:00,45.8175,49.835,26.2562,25.8274
2017-11-07 22:00:00,47.4377,52.5173,24.9451,24.3868
2017-11-07 23:00:00,45.4342,41.265,20.1691,22.7697
2017-11-08 00:00:00,49.835,27.8073,20.397,27.7884
2017-11-08 01:00:00,52.5173,29.3775,25.8274,23.2613
2017-11-08 02:00:00,41.265,26.2562,24.3868,20.9852
2017-11-08 03:00:00,27.8073,24.9451,22.7697,26.809
2017-11-08 04:00:00,29.3775,20.1691,27.7884,31.9454
2017-11-08 05:00:00,26.2562,20.397,23.2613,32.631
2017-11-08 06:00:00,24.9451,25.8274,20.9852,34.4343
2017-11-08 07:00:00,20.1691,24.3868,26.809,35.3346
2017-11-08 08:00:00,20.397,22.7697,31.9454,30.6301
2017-11-08 09:00:00,25.8274,27.7884,32.631,35.51
2017-11-08 10:00:00,24.3868,23.2613,34.4343,32.7085
2017-11-08 11:00:00,22.7697,20.9852,35.3346,30.4895
2017-11-08 12:00:00,27.7884,26.809,30.6301,35.3568
2017-11-08 13:00:00,23.2613,31.9454,35.51,44.2962
2017-11-08 14:00:00,20.9852,32.631,32.7085,50.8727
2017-11-08 15:00:00,26.809,34.4343,30.4895,49.114
2017-11-08 16:00:00,31.9454,35.3346,35.3568,43.7746
2017-11-08 17:00:00,32.631,30.6301,44.2962,47.8239
2017-11-08 18:00:00,34.4343,35.51,50.8727,48.8986
2017-11-08 19:00:00,35.3346,32.7085,49.114,53.4647
2017-11-08 20:00:00,30.6301,30.4895,43.7746,62.8269
2017-11-08 21:00:00,35.51,35.3568,47.8239,65.493
2017-11-08 22:00:00,32.7085,44.2962,48.8986,61.1767
2017-11-08 23:00:00,30.4895,50.8727,53.4647,72.6526
2017-11-09 00:00:00,35.3568,49.114,62.8269,79.2215
2017-11-09 01:00:00,44.2962,43.7746,65.493,72.9398
2017-11-09 02:00:00,50.8727,47.8239,61.1767,91.8279
2017-11-09 03:00:00,49.114,48.8986,72.6526,93.6746
2017-11-09 04:00:00,43.7746,53.4647,79.2215,97.0
2017-11-09 05:00:00,47.8239,62.8269,72.9398,111.97
2017-11-09 06:00:00,48.8986,65.493,91.8279,116.6
2017-11-09 07:00:00,53.4647,61.1767,93.6746,145.41
2017-11-09 08:00:00,62.8269,72.6526,97.0,153.634
2017-11-09 09:00:00,65.493,79.2215,111.97,117.515
2017-11-09 10:00:00,61.1767,72.9398,116.6,75.1627
2017-11-09 11:00:00,72.6526,91.8279,145.41,62.6501
2017-11-09 12:00:00,79.2215,93.6746,153.634,52.1139
2017-11-09 13:00:00,72.9398,97.0,117.515,35.0963
2017-11-09 14:00:00,91.8279,111.97,75.1627,33.6095
2017-11-09 15:00:00,93.6746,116.6,62.6501,44.4365
2017-11-09 16:00:00,97.0,145.41,52.1139,45.2914
2017-11-09 17:00:00,111.97,153.634,35.0963,40.8908
2017-11-09 18:00:00,116.6,117.515,33.6095,38.9487
2017-11-09 19:00:00,145.41,75.1627,44.4365,35.2716
2017-11-09 20:00:00,153.634,62.6501,45.2914,24.513
2017-11-09 21:00:00,117.515,52.1139,40.8908,32.0147
2017-11-09 22:00:00,75.1627,35.0963,38.9487,28.3721
2017-11-09 23:00:00,62.6501,33.6095,35.2716,24.6744
2017-11-10 00:00:00,52.1139,44.4365,24.513,23.4242
2017-11-10 01:00:00,35.0963,45.2914,32.0147,24.3928
2017-11-10 02:00:00,33.6095,40.8908,28.3721,27.0148
2017-11-10 03:00:00,44.4365,38.9487,24.6744,25.346
2017-11-10 04:00:00,45.2914,35.2716,23.4242,26.9229
2017-11-10 05:00:00,40.8908,24.513,24.3928,14.5932
2017-11-10 06:00:00,38.9487,32.0147,27.0148,19.3384
2017-11-10 07:00:00,35.2716,28.3721,25.346,17.9713
2017-11-10 08:00:00,24.513,24.6744,26.9229,19.3668
2017-11-10 09:00:00,32.0147,23.4242,14.5932,16.8169
2017-11-10 10:00:00,28.3721,24.3928,19.3384,19.4535
2017-11-10 11:00:00,24.6744,27.0148,17.9713,14.6594
2017-11-10 12:00:00,23.4242,25.346,19.3668,14.0505
2017-11-10 13:00:00,24.3928,26.9229,16.8169,13.5314
2017-11-10 14:00:00,27.0148,14.5932,19.4535,11.1985
2017-11-10 15:00:00,25.346,19.3384,14.6594,7.5045199999999985
2017-11-10 16:00:00,26.9229,17.9713,14.0505,4.54346
2017-11-10 17:00:00,14.5932,19.3668,13.5314,15.8177
2017-11-10 18:00:00,19.3384,16.8169,11.1985,9.88406
2017-11-10 19:00:00,17.9713,19.4535,7.5045199999999985,11.3517
2017-11-10 20:00:00,19.3668,14.6594,4.54346,12.1466
2017-11-10 21:00:00,16.8169,14.0505,15.8177,12.5485
2017-11-10 22:00:00,19.4535,13.5314,9.88406,11.1538
2017-11-10 23:00:00,14.6594,11.1985,11.3517,10.4531
2017-11-11 00:00:00,14.0505,7.5045199999999985,12.1466,12.4859
2017-11-11 01:00:00,13.5314,4.54346,12.5485,12.5822
2017-11-11 02:00:00,11.1985,15.8177,11.1538,10.609000000000002
2017-11-11 03:00:00,7.5045199999999985,9.88406,10.4531,9.71176
2017-11-11 04:00:00,4.54346,11.3517,12.4859,11.9634
2017-11-11 05:00:00,15.8177,12.1466,12.5822,12.9046
2017-11-11 06:00:00,9.88406,12.5485,10.609000000000002,15.7964
2017-11-11 07:00:00,11.3517,11.1538,9.71176,22.7911
2017-11-11 08:00:00,12.1466,10.4531,11.9634,17.9727
2017-11-11 09:00:00,12.5485,12.4859,12.9046,12.8188
2017-11-11 10:00:00,11.1538,12.5822,15.7964,11.2065
2017-11-11 11:00:00,10.4531,10.609000000000002,22.7911,17.4656
2017-11-11 12:00:00,12.4859,9.71176,17.9727,15.204
2017-11-11 13:00:00,12.5822,11.9634,12.8188,10.8525
2017-11-11 14:00:00,10.609000000000002,12.9046,11.2065,10.1737
2017-11-11 15:00:00,9.71176,15.7964,17.4656,10.0578
2017-11-11 16:00:00,11.9634,22.7911,15.204,8.98093
2017-11-11 17:00:00,12.9046,17.9727,10.8525,7.6299
2017-11-11 18:00:00,15.7964,12.8188,10.1737,5.6089699999999985
2017-11-11 19:00:00,22.7911,11.2065,10.0578,7.09808
2017-11-11 20:00:00,17.9727,17.4656,8.98093,15.7953
2017-11-11 21:00:00,12.8188,15.204,7.6299,11.6453
2017-11-11 22:00:00,11.2065,10.8525,5.6089699999999985,9.594
2017-11-11 23:00:00,17.4656,10.1737,7.09808,10.4138
2017-11-12 00:00:00,15.204,10.0578,15.7953,9.94547
2017-11-12 01:00:00,10.8525,8.98093,11.6453,9.91123
2017-11-12 02:00:00,10.1737,7.6299,9.594,12.4665
2017-11-12 03:00:00,10.0578,5.6089699999999985,10.4138,12.0645
2017-11-12 04:00:00,8.98093,7.09808,9.94547,12.189
2017-11-12 05:00:00,7.6299,15.7953,9.91123,25.9001
2017-11-12 06:00:00,5.6089699999999985,11.6453,12.4665,28.4962
2017-11-12 07:00:00,7.09808,9.594,12.0645,31.6431
2017-11-12 08:00:00,15.7953,10.4138,12.189,30.6082
2017-11-12 09:00:00,11.6453,9.94547,25.9001,32.1276
2017-11-12 10:00:00,9.594,9.91123,28.4962,30.1315
2017-11-12 11:00:00,10.4138,12.4665,31.6431,25.3674
2017-11-12 12:00:00,9.94547,12.0645,30.6082,19.836
2017-11-12 13:00:00,9.91123,12.189,32.1276,25.6429
2017-11-12 14:00:00,12.4665,25.9001,30.1315,17.2296
2017-11-12 15:00:00,12.0645,28.4962,25.3674,16.5057
2017-11-12 16:00:00,12.189,31.6431,19.836,16.9388
2017-11-12 17:00:00,25.9001,30.6082,25.6429,12.9317
2017-11-12 18:00:00,28.4962,32.1276,17.2296,17.8074
2017-11-12 19:00:00,31.6431,30.1315,16.5057,23.481
2017-11-12 20:00:00,30.6082,25.3674,16.9388,28.9498
2017-11-12 21:00:00,32.1276,19.836,12.9317,33.5359
2017-11-12 22:00:00,30.1315,25.6429,17.8074,17.9818
2017-11-12 23:00:00,25.3674,17.2296,23.481,10.3977
2017-11-13 00:00:00,19.836,16.5057,28.9498,11.5806
2017-11-13 01:00:00,25.6429,16.9388,33.5359,15.1018
2017-11-13 02:00:00,17.2296,12.9317,17.9818,16.8358
2017-11-13 03:00:00,16.5057,17.8074,10.3977,18.5726
2017-11-13 04:00:00,16.9388,23.481,11.5806,23.6682
2017-11-13 05:00:00,12.9317,28.9498,15.1018,24.3783
2017-11-13 06:00:00,17.8074,33.5359,16.8358,33.0428
2017-11-13 07:00:00,23.481,17.9818,18.5726,48.5255
2017-11-13 08:00:00,28.9498,10.3977,23.6682,54.8678
2017-11-13 09:00:00,33.5359,11.5806,24.3783,54.7033
2017-11-13 10:00:00,17.9818,15.1018,33.0428,51.312
2017-11-13 11:00:00,10.3977,16.8358,48.5255,38.9836
2017-11-13 12:00:00,11.5806,18.5726,54.8678,43.9343
2017-11-13 13:00:00,15.1018,23.6682,54.7033,35.0848
2017-11-13 14:00:00,16.8358,24.3783,51.312,40.1777
2017-11-13 15:00:00,18.5726,33.0428,38.9836,34.1096
2017-11-13 16:00:00,23.6682,48.5255,43.9343,33.5352
2017-11-13 17:00:00,24.3783,54.8678,35.0848,31.7652
2017-11-13 18:00:00,33.0428,54.7033,40.1777,32.9298
2017-11-13 19:00:00,48.5255,51.312,34.1096,34.7398
2017-11-13 20:00:00,54.8678,38.9836,33.5352,40.1785
2017-11-13 21:00:00,54.7033,43.9343,31.7652,32.8153
2017-11-13 22:00:00,51.312,35.0848,32.9298,23.5522
2017-11-13 23:00:00,38.9836,40.1777,34.7398,16.8398
2017-11-14 00:00:00,43.9343,34.1096,40.1785,16.0037
2017-11-14 01:00:00,35.0848,33.5352,32.8153,11.487
2017-11-14 02:00:00,40.1777,31.7652,23.5522,24.096
2017-11-14 03:00:00,34.1096,32.9298,16.8398,17.7307
2017-11-14 04:00:00,33.5352,34.7398,16.0037,24.3855
2017-11-14 05:00:00,31.7652,40.1785,11.487,50.7177
2017-11-14 06:00:00,32.9298,32.8153,24.096,71.5798
2017-11-14 07:00:00,34.7398,23.5522,17.7307,62.5159
2017-11-14 08:00:00,40.1785,16.8398,24.3855,83.9891
2017-11-14 09:00:00,32.8153,16.0037,50.7177,101.273
2017-11-14 10:00:00,23.5522,11.487,71.5798,112.596
2017-11-14 11:00:00,16.8398,24.096,62.5159,111.062
2017-11-14 12:00:00,16.0037,17.7307,83.9891,108.594
2017-11-14 13:00:00,11.487,24.3855,101.273,88.2448
2017-11-14 14:00:00,24.096,50.7177,112.596,77.6129
2017-11-14 15:00:00,17.7307,71.5798,111.062,76.4599
2017-11-14 16:00:00,24.3855,62.5159,108.594,81.12
2017-11-14 17:00:00,50.7177,83.9891,88.2448,74.0592
2017-11-14 18:00:00,71.5798,101.273,77.6129,73.8666
2017-11-14 19:00:00,62.5159,112.596,76.4599,79.7
2017-11-14 20:00:00,83.9891,111.062,81.12,86.6555
2017-11-14 21:00:00,101.273,108.594,74.0592,92.9911
2017-11-14 22:00:00,112.596,88.2448,73.8666,69.1264
2017-11-14 23:00:00,111.062,77.6129,79.7,47.035
2017-11-15 00:00:00,108.594,76.4599,86.6555,32.7446
2017-11-15 01:00:00,88.2448,81.12,92.9911,32.493
2017-11-15 02:00:00,77.6129,74.0592,69.1264,27.758000000000006
2017-11-15 03:00:00,76.4599,73.8666,47.035,31.2655
2017-11-15 04:00:00,81.12,79.7,32.7446,27.1556
2017-11-15 05:00:00,74.0592,86.6555,32.493,42.8828
2017-11-15 06:00:00,73.8666,92.9911,27.758000000000006,83.3171
2017-11-15 07:00:00,79.7,69.1264,31.2655,113.134
2017-11-15 08:00:00,86.6555,47.035,27.1556,126.188
2017-11-15 09:00:00,92.9911,32.7446,42.8828,145.715
2017-11-15 10:00:00,69.1264,32.493,83.3171,134.722
2017-11-15 11:00:00,47.035,27.758000000000006,113.134,130.314
2017-11-15 12:00:00,32.7446,31.2655,126.188,135.336
2017-11-15 13:00:00,32.493,27.1556,145.715,125.054
2017-11-15 14:00:00,27.758000000000006,42.8828,134.722,120.075
2017-11-15 15:00:00,31.2655,83.3171,130.314,94.6131
2017-11-15 16:00:00,27.1556,113.134,135.336,85.3224
2017-11-15 17:00:00,42.8828,126.188,125.054,76.2569
2017-11-15 18:00:00,83.3171,145.715,120.075,82.238
2017-11-15 19:00:00,113.134,134.722,94.6131,96.5916
2017-11-15 20:00:00,126.188,130.314,85.3224,115.819
2017-11-15 21:00:00,145.715,135.336,76.2569,123.194
2017-11-15 22:00:00,134.722,125.054,82.238,140.372
2017-11-15 23:00:00,130.314,120.075,96.5916,91.1355
2017-11-16 00:00:00,135.336,94.6131,115.819,72.8272
2017-11-16 01:00:00,125.054,85.3224,123.194,25.7384
2017-11-16 02:00:00,120.075,76.2569,140.372,11.1936
2017-11-16 03:00:00,94.6131,82.238,91.1355,10.8344
2017-11-16 04:00:00,85.3224,96.5916,72.8272,22.3684
2017-11-16 05:00:00,76.2569,115.819,25.7384,35.9444
2017-11-16 06:00:00,82.238,123.194,11.1936,55.9678
2017-11-16 07:00:00,96.5916,140.372,10.8344,67.9815
2017-11-16 08:00:00,115.819,91.1355,22.3684,92.1872
2017-11-16 09:00:00,123.194,72.8272,35.9444,115.403
2017-11-16 10:00:00,140.372,25.7384,55.9678,87.6047
2017-11-16 11:00:00,91.1355,11.1936,67.9815,105.633
2017-11-16 12:00:00,72.8272,10.8344,92.1872,134.141
2017-11-16 13:00:00,25.7384,22.3684,115.403,91.9254
2017-11-16 14:00:00,11.1936,35.9444,87.6047,85.8099
2017-11-16 15:00:00,10.8344,55.9678,105.633,88.4234
2017-11-16 16:00:00,22.3684,67.9815,134.141,82.5115
2017-11-16 17:00:00,35.9444,92.1872,91.9254,90.2522
2017-11-16 18:00:00,55.9678,115.403,85.8099,84.5458
2017-11-16 19:00:00,67.9815,87.6047,88.4234,97.0284
2017-11-16 20:00:00,92.1872,105.633,82.5115,96.0364
2017-11-16 21:00:00,115.403,134.141,90.2522,89.06299999999997
2017-11-16 22:00:00,87.6047,91.9254,84.5458,75.4964
2017-11-16 23:00:00,105.633,85.8099,97.0284,74.8748
2017-11-17 00:00:00,134.141,88.4234,96.0364,63.4245
2017-11-17 01:00:00,91.9254,82.5115,89.06299999999997,55.7402
2017-11-17 02:00:00,85.8099,90.2522,75.4964,60.4783
2017-11-17 03:00:00,88.4234,84.5458,74.8748,51.5673
2017-11-17 04:00:00,82.5115,97.0284,63.4245,59.9169
2017-11-17 05:00:00,90.2522,96.0364,55.7402,57.1872
2017-11-17 06:00:00,84.5458,89.06299999999997,60.4783,64.8626
2017-11-17 07:00:00,97.0284,75.4964,51.5673,65.3604
2017-11-17 08:00:00,96.0364,74.8748,59.9169,78.6038
2017-11-17 09:00:00,89.06299999999997,63.4245,57.1872,77.6983
2017-11-17 10:00:00,75.4964,55.7402,64.8626,85.132
2017-11-17 11:00:00,74.8748,60.4783,65.3604,84.4606
2017-11-17 12:00:00,63.4245,51.5673,78.6038,76.6382
2017-11-17 13:00:00,55.7402,59.9169,77.6983,70.6734
2017-11-17 14:00:00,60.4783,57.1872,85.132,70.5034
2017-11-17 15:00:00,51.5673,64.8626,84.4606,58.3296
2017-11-17 16:00:00,59.9169,65.3604,76.6382,52.472
2017-11-17 17:00:00,57.1872,78.6038,70.6734,41.6133
2017-11-17 18:00:00,64.8626,77.6983,70.5034,28.9237
2017-11-17 19:00:00,65.3604,85.132,58.3296,27.6632
2017-11-17 20:00:00,78.6038,84.4606,52.472,29.4451
2017-11-17 21:00:00,77.6983,76.6382,41.6133,19.9279
2017-11-17 22:00:00,85.132,70.6734,28.9237,22.7402
2017-11-17 23:00:00,84.4606,70.5034,27.6632,22.244
2017-11-18 00:00:00,76.6382,58.3296,29.4451,31.9939
2017-11-18 01:00:00,70.6734,52.472,19.9279,34.8547
2017-11-18 02:00:00,70.5034,41.6133,22.7402,44.1339
2017-11-18 03:00:00,58.3296,28.9237,22.244,46.0062
2017-11-18 04:00:00,52.472,27.6632,31.9939,37.6572
2017-11-18 05:00:00,41.6133,29.4451,34.8547,57.2348
2017-11-18 06:00:00,28.9237,19.9279,44.1339,78.7906
2017-11-18 07:00:00,27.6632,22.7402,46.0062,67.0228
2017-11-18 08:00:00,29.4451,22.244,37.6572,57.5198
2017-11-18 09:00:00,19.9279,31.9939,57.2348,52.1794
2017-11-18 10:00:00,22.7402,34.8547,78.7906,34.9983
2017-11-18 11:00:00,22.244,44.1339,67.0228,29.7203
2017-11-18 12:00:00,31.9939,46.0062,57.5198,19.5779
2017-11-18 13:00:00,34.8547,37.6572,52.1794,22.6089
2017-11-18 14:00:00,44.1339,57.2348,34.9983,20.447
2017-11-18 15:00:00,46.0062,78.7906,29.7203,18.5688
2017-11-18 16:00:00,37.6572,67.0228,19.5779,19.3402
2017-11-18 17:00:00,57.2348,57.5198,22.6089,21.4589
2017-11-18 18:00:00,78.7906,52.1794,20.447,21.2094
2017-11-18 19:00:00,67.0228,34.9983,18.5688,12.8033
2017-11-18 20:00:00,57.5198,29.7203,19.3402,17.0052
2017-11-18 21:00:00,52.1794,19.5779,21.4589,17.3614
2017-11-18 22:00:00,34.9983,22.6089,21.2094,10.9542
2017-11-18 23:00:00,29.7203,20.447,12.8033,12.2329
2017-11-19 00:00:00,19.5779,18.5688,17.0052,11.6936
2017-11-19 01:00:00,22.6089,19.3402,17.3614,17.3342
2017-11-19 02:00:00,20.447,21.4589,10.9542,18.1297
2017-11-19 03:00:00,18.5688,21.2094,12.2329,19.0403
2017-11-19 04:00:00,19.3402,12.8033,11.6936,17.1548
2017-11-19 05:00:00,21.4589,17.0052,17.3342,26.4611
2017-11-19 06:00:00,21.2094,17.3614,18.1297,33.0052
2017-11-19 07:00:00,12.8033,10.9542,19.0403,27.2765
2017-11-19 08:00:00,17.0052,12.2329,17.1548,19.1769
2017-11-19 09:00:00,17.3614,11.6936,26.4611,14.5328
2017-11-19 10:00:00,10.9542,17.3342,33.0052,13.5176
2017-11-19 11:00:00,12.2329,18.1297,27.2765,15.531
2017-11-19 12:00:00,11.6936,19.0403,19.1769,10.9558
2017-11-19 13:00:00,17.3342,17.1548,14.5328,11.1642
2017-11-19 14:00:00,18.1297,26.4611,13.5176,10.0332
2017-11-19 15:00:00,19.0403,33.0052,15.531,8.2866
2017-11-19 16:00:00,17.1548,27.2765,10.9558,9.34573
2017-11-19 17:00:00,26.4611,19.1769,11.1642,11.4316
2017-11-19 18:00:00,33.0052,14.5328,10.0332,10.7702
2017-11-19 19:00:00,27.2765,13.5176,8.2866,7.82222
2017-11-19 20:00:00,19.1769,15.531,9.34573,9.94605
2017-11-19 21:00:00,14.5328,10.9558,11.4316,13.379
2017-11-19 22:00:00,13.5176,11.1642,10.7702,11.6858
2017-11-19 23:00:00,15.531,10.0332,7.82222,16.5922
2017-11-20 00:00:00,10.9558,8.2866,9.94605,10.8072
2017-11-20 01:00:00,11.1642,9.34573,13.379,12.9668
2017-11-20 02:00:00,10.0332,11.4316,11.6858,17.1727
2017-11-20 03:00:00,8.2866,10.7702,16.5922,15.7878
2017-11-20 04:00:00,9.34573,7.82222,10.8072,18.2019
2017-11-20 05:00:00,11.4316,9.94605,12.9668,14.5037
2017-11-20 06:00:00,10.7702,13.379,17.1727,23.707
2017-11-20 07:00:00,7.82222,11.6858,15.7878,27.1026
2017-11-20 08:00:00,9.94605,16.5922,18.2019,28.9066
2017-11-20 09:00:00,13.379,10.8072,14.5037,25.226
2017-11-20 10:00:00,11.6858,12.9668,23.707,37.5357
2017-11-20 11:00:00,16.5922,17.1727,27.1026,35.4542
2017-11-20 12:00:00,10.8072,15.7878,28.9066,28.0474
2017-11-20 13:00:00,12.9668,18.2019,25.226,31.2469
2017-11-20 14:00:00,17.1727,14.5037,37.5357,25.177
2017-11-20 15:00:00,15.7878,23.707,35.4542,20.7458
2017-11-20 16:00:00,18.2019,27.1026,28.0474,12.2285
2017-11-20 17:00:00,14.5037,28.9066,31.2469,19.6253
2017-11-20 18:00:00,23.707,25.226,25.177,26.3246
2017-11-20 19:00:00,27.1026,37.5357,20.7458,24.2326
2017-11-20 20:00:00,28.9066,35.4542,12.2285,26.9358
2017-11-20 21:00:00,25.226,28.0474,19.6253,27.7727
2017-11-20 22:00:00,37.5357,31.2469,26.3246,24.9882
2017-11-20 23:00:00,35.4542,25.177,24.2326,26.4779
2017-11-21 00:00:00,28.0474,20.7458,26.9358,21.1429
2017-11-21 01:00:00,31.2469,12.2285,27.7727,17.2409
2017-11-21 02:00:00,25.177,19.6253,24.9882,19.1156
2017-11-21 03:00:00,20.7458,26.3246,26.4779,31.0862
2017-11-21 04:00:00,12.2285,24.2326,21.1429,23.9009
2017-11-21 05:00:00,19.6253,26.9358,17.2409,31.2712
2017-11-21 06:00:00,26.3246,27.7727,19.1156,45.6655
2017-11-21 07:00:00,24.2326,24.9882,31.0862,38.1804
2017-11-21 08:00:00,26.9358,26.4779,23.9009,34.2655
2017-11-21 09:00:00,27.7727,21.1429,31.2712,31.6356
2017-11-21 10:00:00,24.9882,17.2409,45.6655,33.7027
2017-11-21 11:00:00,26.4779,19.1156,38.1804,38.1824
2017-11-21 12:00:00,21.1429,31.0862,34.2655,41.4664
2017-11-21 13:00:00,17.2409,23.9009,31.6356,34.4745
2017-11-21 14:00:00,19.1156,31.2712,33.7027,41.9463
2017-11-21 15:00:00,31.0862,45.6655,38.1824,50.7736
2017-11-21 16:00:00,23.9009,38.1804,41.4664,49.8857
2017-11-21 17:00:00,31.2712,34.2655,34.4745,32.1228
2017-11-21 18:00:00,45.6655,31.6356,41.9463,20.8121
2017-11-21 19:00:00,38.1804,33.7027,50.7736,25.7549
2017-11-21 20:00:00,34.2655,38.1824,49.8857,26.1053
2017-11-21 21:00:00,31.6356,41.4664,32.1228,32.3136
2017-11-21 22:00:00,33.7027,34.4745,20.8121,37.6934
2017-11-21 23:00:00,38.1824,41.9463,25.7549,52.784
2017-11-22 00:00:00,41.4664,50.7736,26.1053,61.846
2017-11-22 01:00:00,34.4745,49.8857,32.3136,63.5183
2017-11-22 02:00:00,41.9463,32.1228,37.6934,49.6093
2017-11-22 03:00:00,50.7736,20.8121,52.784,49.831
2017-11-22 04:00:00,49.8857,25.7549,61.846,56.9943
2017-11-22 05:00:00,32.1228,26.1053,63.5183,31.1922
2017-11-22 06:00:00,20.8121,32.3136,49.6093,36.0848
2017-11-22 07:00:00,25.7549,37.6934,49.831,37.2034
2017-11-22 08:00:00,26.1053,52.784,56.9943,42.2243
2017-11-22 09:00:00,32.3136,61.846,31.1922,48.3962
2017-11-22 10:00:00,37.6934,63.5183,36.0848,44.5559
2017-11-22 11:00:00,52.784,49.6093,37.2034,59.358
2017-11-22 12:00:00,61.846,49.831,42.2243,51.9725
2017-11-22 13:00:00,63.5183,56.9943,48.3962,42.1005
2017-11-22 14:00:00,49.6093,31.1922,44.5559,32.6106
2017-11-22 15:00:00,49.831,36.0848,59.358,24.6344
2017-11-22 16:00:00,56.9943,37.2034,51.9725,21.7542
2017-11-22 17:00:00,31.1922,42.2243,42.1005,23.2858
2017-11-22 18:00:00,36.0848,48.3962,32.6106,27.5085
2017-11-22 19:00:00,37.2034,44.5559,24.6344,37.704
2017-11-22 20:00:00,42.2243,59.358,21.7542,40.8408
2017-11-22 21:00:00,48.3962,51.9725,23.2858,50.8028
2017-11-22 22:00:00,44.5559,42.1005,27.5085,63.8126
2017-11-22 23:00:00,59.358,32.6106,37.704,61.2498
2017-11-23 00:00:00,51.9725,24.6344,40.8408,84.8418
2017-11-23 01:00:00,42.1005,21.7542,50.8028,52.7815
2017-11-23 02:00:00,32.6106,23.2858,63.8126,43.8591
2017-11-23 03:00:00,24.6344,27.5085,61.2498,44.3118
2017-11-23 04:00:00,21.7542,37.704,84.8418,41.4078
2017-11-23 05:00:00,23.2858,40.8408,52.7815,84.6463
2017-11-23 06:00:00,27.5085,50.8028,43.8591,99.9467
2017-11-23 07:00:00,37.704,63.8126,44.3118,123.663
2017-11-23 08:00:00,40.8408,61.2498,41.4078,142.734
2017-11-23 09:00:00,50.8028,84.8418,84.6463,130.591
2017-11-23 10:00:00,63.8126,52.7815,99.9467,113.824
2017-11-23 11:00:00,61.2498,43.8591,123.663,86.0854
2017-11-23 12:00:00,84.8418,44.3118,142.734,74.4005
2017-11-23 13:00:00,52.7815,41.4078,130.591,74.0033
2017-11-23 14:00:00,43.8591,84.6463,113.824,63.9561
2017-11-23 15:00:00,44.3118,99.9467,86.0854,68.3739
2017-11-23 16:00:00,41.4078,123.663,74.4005,66.1255
2017-11-23 17:00:00,84.6463,142.734,74.0033,55.7587
