timestamp,Weather,Direction(deg),Temp(C),Wind(m/s),Humidity,Barometer(mbar)
2018-08-15 21:30:00,Clear.,0,20,1,0.73,10.19
2018-08-15 22:00:00,Passing clouds.,290,20,2,0.73,10.19
2018-08-15 22:30:00,Clear.,0,19,1,0.78,10.19
2018-08-15 23:00:00,Clear.,0,18,1,0.83,10.2
2018-08-15 23:30:00,Passing clouds.,300,18,2,0.83,10.2
2018-08-16 00:00:00,Passing clouds.,240,18,2,0.83,10.2
2018-08-16 00:30:00,Clear.,0,18,1,0.83,10.2
2018-08-16 01:00:00,Clear.,0,18,1,0.83,10.2
2018-08-16 01:30:00,Clear.,0,17,1,0.88,10.2
2018-08-16 02:00:00,Clear.,310,16,1,0.88,10.2
2018-08-16 02:30:00,Passing clouds.,0,15,1,0.94,10.2
2018-08-16 03:00:00,Passing clouds.,100,16,1,0.94,10.2
2018-08-16 03:30:00,Passing clouds.,0,16,1,0.94,10.2
2018-08-16 04:00:00,Passing clouds.,170,15,1,0.94,10.19
2018-08-16 04:30:00,Passing clouds.,0,16,1,0.94,10.2
2018-08-16 05:00:00,Fog.,0,16,1,0.94,10.19
2018-08-16 05:30:00,Fog.,0,15,1,1.0,10.19
2018-08-16 06:00:00,Fog.,0,15,1,0.94,10.2
2018-08-16 06:30:00,Passing clouds.,200,15,1,0.94,10.2
2018-08-16 07:00:00,Sunny.,0,16,1,0.94,10.2
2018-08-16 07:30:00,Sunny.,190,17,1,0.88,10.2
2018-08-16 08:30:00,Sunny.,0,18,1,0.88,10.2
2018-08-16 09:00:00,Scattered clouds.,0,20,1,0.73,10.2
2018-08-16 09:30:00,Scattered clouds.,0,21,1,0.73,10.2
2018-08-16 10:00:00,Scattered clouds.,0,22,2,0.69,10.2
2018-08-16 10:30:00,Scattered clouds.,0,22,1,0.69,10.2
2018-08-16 11:00:00,Partly sunny.,0,22,2,0.69,10.2
2018-08-16 11:30:00,Partly sunny.,350,21,3,0.69,10.2
2018-08-16 12:00:00,Partly sunny.,340,21,3,0.73,10.2
2018-08-16 12:30:00,Partly sunny.,20,21,3,0.73,10.2
2018-08-16 13:00:00,Scattered clouds.,20,22,3,0.65,10.2
2018-08-16 13:30:00,Scattered clouds.,40,23,3,0.61,10.2
2018-08-16 14:00:00,Passing clouds.,340,23,3,0.65,10.19
2018-08-16 14:30:00,Passing clouds.,60,24,2,0.61,10.19
2018-08-16 15:00:00,Passing clouds.,80,24,3,0.57,10.19
2018-08-16 15:30:00,Passing clouds.,60,25,3,0.54,10.19
2018-08-16 16:00:00,Passing clouds.,40,24,3,0.65,10.18
2018-08-16 16:30:00,Passing clouds.,50,24,4,0.61,10.18
2018-08-16 17:00:00,Passing clouds.,50,24,3,0.57,10.18
2018-08-16 17:30:00,Passing clouds.,60,24,5,0.57,10.18
2018-08-16 18:00:00,Passing clouds.,90,23,4,0.61,10.18
2018-08-16 18:30:00,Passing clouds.,60,24,4,0.57,10.18
2018-08-16 19:00:00,Sunny.,60,23,3,0.65,10.18
2018-08-16 19:30:00,Sunny.,50,22,3,0.65,10.18
2018-08-16 20:00:00,Clear.,70,22,3,0.65,10.18
2018-08-16 20:30:00,Clear.,40,21,2,0.73,10.18
2018-08-16 21:00:00,Clear.,50,20,2,0.78,10.18
2018-08-16 21:30:00,Clear.,40,19,2,0.78,10.18
2018-08-16 22:00:00,Passing clouds.,30,19,2,0.78,10.18
2018-08-16 22:30:00,Clear.,40,18,3,0.83,10.18
2018-08-16 23:00:00,Clear.,40,18,3,0.83,10.18
2018-08-16 23:30:00,Clear.,50,17,2,0.88,10.18
2018-08-17 00:00:00,Clear.,40,17,2,0.88,10.18
2018-08-17 00:30:00,Clear.,40,16,3,0.94,10.18
2018-08-17 01:00:00,Clear.,50,16,3,0.88,10.18
2018-08-17 01:30:00,Clear.,40,16,3,0.94,10.18
2018-08-17 02:00:00,Clear.,40,16,3,0.88,10.18
2018-08-17 02:30:00,Clear.,40,15,3,0.94,10.18
2018-08-17 03:00:00,Clear.,40,16,3,0.94,10.18
2018-08-17 03:30:00,Clear.,40,16,3,0.94,10.17
2018-08-17 04:00:00,Clear.,40,15,3,0.94,10.17
2018-08-17 04:30:00,Clear.,40,15,3,0.94,10.17
2018-08-17 05:00:00,Clear.,50,15,3,1.0,10.17
2018-08-17 05:30:00,Clear.,40,15,3,1.0,10.17
2018-08-17 06:00:00,Sunny.,40,15,3,1.0,10.17
2018-08-17 06:30:00,Clear.,40,16,3,0.94,10.17
2018-08-17 07:00:00,Clear.,50,17,3,0.94,10.17
2018-08-17 07:30:00,Clear.,50,18,4,0.88,10.17
2018-08-17 08:00:00,Sunny.,60,18,3,0.94,10.17
2018-08-17 08:30:00,Sunny.,50,19,4,0.88,10.17
2018-08-17 09:00:00,Passing clouds.,70,21,4,0.78,10.17
2018-08-17 09:30:00,Sunny.,80,22,5,0.73,10.18
2018-08-17 10:00:00,Sunny.,80,22,4,0.73,10.18
2018-08-17 10:30:00,Sunny.,100,23,5,0.69,10.18
2018-08-17 11:00:00,Passing clouds.,70,23,5,0.69,10.18
2018-08-17 11:30:00,Passing clouds.,80,24,5,0.65,10.17
2018-08-17 12:00:00,Passing clouds.,60,24,5,0.65,10.17
2018-08-17 12:30:00,Passing clouds.,90,25,4,0.61,10.17
2018-08-17 13:00:00,Scattered clouds.,70,25,4,0.65,10.17
2018-08-17 13:30:00,Passing clouds.,50,25,4,0.61,10.17
2018-08-17 14:00:00,Passing clouds.,60,26,4,0.61,10.17
2018-08-17 14:30:00,Passing clouds.,60,26,4,0.61,10.16
2018-08-17 15:00:00,Passing clouds.,50,26,4,0.58,10.16
2018-08-17 15:30:00,Passing clouds.,60,26,5,0.54,10.16
2018-08-17 16:00:00,Passing clouds.,0,26,2,0.58,10.16
2018-08-17 16:30:00,Passing clouds.,100,26,3,0.58,10.16
2018-08-17 17:00:00,Passing clouds.,60,26,3,0.58,10.16
2018-08-17 17:30:00,Passing clouds.,70,26,2,0.54,10.16
2018-08-17 18:00:00,Sunny.,0,26,2,0.58,10.16
2018-08-17 18:30:00,Passing clouds.,100,26,2,0.54,10.16
2018-08-17 19:00:00,Sunny.,110,25,2,0.61,10.16
2018-08-17 19:30:00,Sunny.,40,24,3,0.65,10.16
2018-08-17 20:00:00,Passing clouds.,50,23,2,0.69,10.16
2018-08-17 20:30:00,Clear.,50,23,2,0.65,10.16
2018-08-17 21:00:00,Clear.,40,22,2,0.73,10.16
2018-08-17 21:30:00,Clear.,60,21,2,0.78,10.16
2018-08-17 22:00:00,Clear.,40,20,2,0.78,10.16
2018-08-17 22:30:00,Clear.,40,20,2,0.78,10.17
2018-08-17 23:00:00,Clear.,0,19,1,0.88,10.17
2018-08-17 23:30:00,Passing clouds.,10,20,2,0.83,10.17
2018-08-18 00:00:00,Clear.,50,18,2,0.88,10.17
2018-08-18 00:30:00,Clear.,30,18,3,0.88,10.17
2018-08-18 01:00:00,Clear.,30,18,3,0.88,10.17
2018-08-18 01:30:00,Clear.,30,18,2,0.88,10.17
2018-08-18 02:00:00,Clear.,50,17,2,0.94,10.17
2018-08-18 02:30:00,Clear.,70,17,2,0.94,10.17
2018-08-18 03:00:00,Clear.,70,17,1,0.94,10.17
2018-08-18 03:30:00,Clear.,80,16,1,0.94,10.17
2018-08-18 04:00:00,Clear.,60,17,2,0.94,10.17
2018-08-18 04:30:00,Clear.,40,16,2,0.94,10.17
2018-08-18 05:00:00,Clear.,40,16,2,0.94,10.17
2018-08-18 05:30:00,Clear.,0,17,1,0.94,10.18
2018-08-18 06:00:00,Fog.,0,16,1,1.0,10.18
2018-08-18 06:30:00,Fog.,80,16,1,1.0,10.18
2018-08-18 07:00:00,Fog.,40,17,2,0.94,10.18
2018-08-18 07:30:00,Clear.,50,18,2,0.94,10.18
2018-08-18 08:30:00,Clear.,0,20,1,0.88,10.18
2018-08-18 09:00:00,Sunny.,0,21,1,0.83,10.19
2018-08-18 09:30:00,Sunny.,0,23,1,0.74,10.19
2018-08-18 10:00:00,Sunny.,0,24,1,0.61,10.19
2018-08-18 10:30:00,Sunny.,0,24,1,0.69,10.19
2018-08-18 11:00:00,Sunny.,0,25,2,0.69,10.19
2018-08-18 11:30:00,Passing clouds.,0,25,1,0.65,10.19
2018-08-18 12:00:00,Passing clouds.,0,26,1,0.58,10.19
2018-08-18 12:30:00,Passing clouds.,0,26,2,0.58,10.19
2018-08-18 13:00:00,Passing clouds.,90,27,2,0.62,10.19
2018-08-18 13:30:00,Passing clouds.,0,28,1,0.51,10.19
2018-08-18 14:00:00,Thundershowers. Scattered clouds.,0,27,1,0.54,10.19
2018-08-18 14:30:00,Thunderstorms. Scattered clouds.,200,27,2,0.51,10.19
2018-08-18 15:00:00,Scattered clouds.,290,28,3,0.48,10.19
2018-08-18 15:30:00,Thundershowers. Scattered clouds.,330,25,4,0.65,10.19
2018-08-18 16:00:00,Passing clouds.,330,25,2,0.65,10.19
2018-08-18 16:30:00,Passing clouds.,0,25,1,0.65,10.19
2018-08-18 17:00:00,Passing clouds.,230,24,3,0.65,10.19
2018-08-18 17:30:00,Passing clouds.,280,25,2,0.65,10.19
2018-08-18 18:00:00,Passing clouds.,0,26,1,0.61,10.19
2018-08-18 18:30:00,Passing clouds.,0,27,1,0.54,10.19
2018-08-18 19:00:00,Passing clouds.,0,26,1,0.58,10.19
2018-08-18 19:30:00,Passing clouds.,320,24,2,0.69,10.19
2018-08-18 20:00:00,Clear.,80,23,1,0.74,10.19
2018-08-18 20:30:00,Passing clouds.,310,22,2,0.78,10.2
2018-08-18 21:00:00,Clear.,0,22,1,0.73,10.2
2018-08-18 21:30:00,Clear.,0,21,1,0.78,10.2
2018-08-18 22:00:00,Clear.,0,20,1,0.83,10.2
2018-08-18 22:30:00,Clear.,0,19,1,0.88,10.2
2018-08-18 23:00:00,Clear.,0,19,1,0.88,10.2
2018-08-18 23:30:00,Clear.,0,19,1,0.88,10.21
2018-08-19 00:00:00,Clear.,0,19,1,0.88,10.21
2018-08-19 00:30:00,Clear.,0,18,1,0.88,10.21
2018-08-19 01:00:00,Clear.,250,18,2,0.88,10.21
2018-08-19 01:30:00,Clear.,230,17,1,0.94,10.21
2018-08-19 02:00:00,Clear.,0,17,1,0.94,10.21
2018-08-19 02:30:00,Clear.,90,17,2,0.94,10.21
2018-08-19 03:00:00,Clear.,270,15,2,0.94,10.21
2018-08-19 03:30:00,Clear.,0,16,1,1.0,10.21
2018-08-19 04:00:00,Clear.,230,16,1,0.94,10.21
2018-08-19 04:30:00,Clear.,230,16,1,0.94,10.21
2018-08-19 05:00:00,Clear.,190,16,1,0.94,10.21
2018-08-19 05:30:00,Fog.,240,15,1,1.0,10.21
2018-08-19 06:00:00,Fog.,200,15,1,1.0,10.21
2018-08-19 06:30:00,Fog.,0,16,1,0.94,10.21
2018-08-19 07:00:00,Clear.,0,17,1,0.94,10.21
2018-08-19 07:30:00,Clear.,0,19,1,0.83,10.21
2018-08-19 08:00:00,Sunny.,0,19,1,0.83,10.21
2018-08-19 08:30:00,Sunny.,230,20,2,0.83,10.21
2018-08-19 09:00:00,Passing clouds.,190,21,2,0.83,10.21
2018-08-19 09:30:00,Passing clouds.,210,23,2,0.74,10.22
2018-08-19 10:00:00,Passing clouds.,220,23,2,0.74,10.22
2018-08-19 10:30:00,Passing clouds.,0,25,1,0.65,10.22
2018-08-19 11:00:00,Passing clouds.,210,25,2,0.65,10.21
2018-08-19 11:30:00,Passing clouds.,0,27,2,0.58,10.21
2018-08-19 12:00:00,Passing clouds.,0,27,2,0.54,10.21
2018-08-19 12:30:00,Passing clouds.,0,27,2,0.51,10.21
2018-08-19 13:00:00,Passing clouds.,190,27,2,0.54,10.21
2018-08-19 13:30:00,Passing clouds.,0,28,2,0.48,10.21
2018-08-19 14:00:00,Passing clouds.,200,28,3,0.48,10.2
2018-08-19 14:30:00,Thundershowers. Scattered clouds.,70,29,2,0.43,10.2
2018-08-19 15:00:00,Thundershowers. Passing clouds.,20,23,6,0.65,10.2
2018-08-19 15:30:00,Scattered clouds.,10,24,6,0.57,10.2
2018-08-19 16:00:00,Passing clouds.,30,22,3,0.69,10.2
2018-08-19 16:30:00,Passing clouds.,60,25,2,0.57,10.19
2018-08-19 17:00:00,Passing clouds.,310,26,2,0.51,10.19
2018-08-19 17:30:00,Sunny.,0,26,1,0.51,10.19
2018-08-19 18:00:00,Sunny.,80,25,2,0.69,10.19
2018-08-19 18:30:00,Sunny.,40,25,2,0.69,10.19
2018-08-19 19:00:00,Passing clouds.,0,25,2,0.69,10.19
2018-08-19 19:30:00,Sunny.,10,23,2,0.78,10.19
2018-08-19 20:00:00,Clear.,20,22,1,0.83,10.19
2018-08-19 20:30:00,Clear.,0,22,1,0.78,10.19
2018-08-19 21:00:00,Clear.,40,21,1,0.78,10.19
2018-08-19 21:30:00,Clear.,0,20,1,0.83,10.19
2018-08-19 22:00:00,Clear.,40,19,3,0.94,10.19
2018-08-19 22:30:00,Clear.,0,19,1,0.88,10.19
2018-08-19 23:00:00,Clear.,0,19,1,0.88,10.19
2018-08-19 23:30:00,Clear.,0,19,1,0.83,10.18
2018-08-20 00:00:00,Clear.,0,18,1,0.88,10.18
2018-08-20 00:30:00,Clear.,0,18,1,0.88,10.18
2018-08-20 01:00:00,Clear.,50,17,2,0.94,10.18
2018-08-20 01:30:00,Clear.,40,17,2,0.94,10.18
2018-08-20 02:00:00,Clear.,0,17,1,0.94,10.18
2018-08-20 02:30:00,Clear.,50,16,2,0.94,10.18
2018-08-20 03:00:00,Clear.,0,17,1,0.94,10.18
2018-08-20 03:30:00,Clear.,0,16,1,0.94,10.18
2018-08-20 04:00:00,Clear.,70,16,1,0.94,10.18
2018-08-20 04:30:00,Clear.,0,16,1,0.94,10.17
2018-08-20 05:00:00,Fog.,0,16,1,0.94,10.17
2018-08-20 05:30:00,Clear.,60,15,2,1.0,10.17
2018-08-20 06:00:00,Fog.,0,16,1,0.94,10.17
2018-08-20 06:30:00,Sunny.,0,16,1,0.94,10.17
2018-08-20 07:00:00,Sunny.,0,17,1,0.88,10.17
2018-08-20 07:30:00,Sunny.,0,19,1,0.88,10.17
2018-08-20 08:00:00,Sunny.,0,21,1,0.78,10.17
2018-08-20 08:30:00,Sunny.,0,22,1,0.78,10.17
2018-08-20 09:00:00,Sunny.,0,24,1,0.65,10.17
2018-08-20 09:30:00,Sunny.,0,25,1,0.57,10.17
2018-08-20 10:00:00,Sunny.,0,26,1,0.58,10.17
2018-08-20 10:30:00,Sunny.,0,25,1,0.61,10.17
2018-08-20 11:00:00,Sunny.,0,27,1,0.54,10.17
2018-08-20 11:30:00,Sunny.,0,28,1,0.55,10.16
2018-08-20 12:00:00,Sunny.,0,28,1,0.55,10.16
2018-08-20 12:30:00,Passing clouds.,240,29,3,0.48,10.16
2018-08-20 13:00:00,Passing clouds.,230,29,3,0.48,10.16
2018-08-20 13:30:00,Passing clouds.,210,29,3,0.45,10.16
2018-08-20 14:00:00,Sunny.,280,28,4,0.48,10.16
2018-08-20 14:30:00,Sunny.,300,28,4,0.51,10.16
2018-08-20 15:00:00,Passing clouds.,300,29,2,0.45,10.15
2018-08-20 15:30:00,Passing clouds.,240,30,3,0.43,10.15
2018-08-20 16:00:00,Sunny.,240,30,4,0.43,10.15
2018-08-20 16:30:00,Passing clouds.,220,30,3,0.49,10.14
2018-08-20 17:00:00,Sunny.,220,30,3,0.43,10.14
2018-08-20 17:30:00,Sunny.,220,30,3,0.43,10.14
2018-08-20 18:00:00,Passing clouds.,220,28,6,0.48,10.14
2018-08-20 18:30:00,Passing clouds.,230,27,4,0.54,10.14
2018-08-20 19:00:00,Sunny.,220,27,3,0.51,10.14
2018-08-20 19:30:00,Sunny.,250,26,2,0.54,10.14
2018-08-20 20:00:00,Clear.,210,25,1,0.61,10.14
2018-08-20 20:30:00,Clear.,0,23,1,0.69,10.15
2018-08-20 21:00:00,Passing clouds.,260,22,2,0.69,10.15
2018-08-20 21:30:00,Clear.,0,22,1,0.73,10.15
2018-08-20 22:00:00,Clear.,0,21,1,0.78,10.15
2018-08-20 22:30:00,Passing clouds.,320,20,2,0.78,10.15
2018-08-20 23:00:00,Clear.,0,22,1,0.69,10.15
2018-08-20 23:30:00,Clear.,0,21,1,0.73,10.16
2018-08-21 00:00:00,Clear.,0,21,2,0.73,10.16
2018-08-21 00:30:00,Clear.,180,21,2,0.73,10.16
2018-08-21 01:00:00,Clear.,0,21,1,0.64,10.17
2018-08-21 01:30:00,Clear.,0,21,1,0.64,10.17
2018-08-21 02:00:00,Clear.,0,20,1,0.73,10.17
2018-08-21 02:30:00,Clear.,230,19,2,0.78,10.18
2018-08-21 03:00:00,Clear.,0,19,1,0.78,10.18
2018-08-21 03:30:00,Clear.,220,17,1,0.88,10.18
2018-08-21 04:00:00,Clear.,230,17,1,0.88,10.18
2018-08-21 04:30:00,Clear.,260,16,2,0.88,10.18
2018-08-21 05:00:00,Clear.,0,17,1,0.88,10.18
2018-08-21 05:30:00,Clear.,0,16,1,0.88,10.18
2018-08-21 06:00:00,Sunny.,170,16,1,0.88,10.19
2018-08-21 06:30:00,Sunny.,0,16,1,0.88,10.19
2018-08-21 07:00:00,Sunny.,0,16,1,0.94,10.19
2018-08-21 07:30:00,Sunny.,160,19,1,0.78,10.19
2018-08-21 09:30:00,Partly sunny.,340,22,3,0.65,10.2
2018-08-21 10:00:00,Scattered clouds.,0,22,2,0.69,10.2
2018-08-21 10:30:00,Passing clouds.,0,23,2,0.61,10.2
2018-08-21 11:00:00,Passing clouds.,200,24,2,0.65,10.2
2018-08-21 11:30:00,Scattered clouds.,280,24,4,0.61,10.2
2018-08-21 12:00:00,Partly sunny.,0,25,2,0.57,10.2
2018-08-21 12:30:00,Broken clouds.,280,24,3,0.61,10.2
2018-08-21 13:00:00,Scattered clouds.,310,24,2,0.61,10.2
2018-08-21 13:30:00,Scattered clouds.,300,24,2,0.57,10.2
2018-08-21 14:00:00,Scattered clouds.,300,24,2,0.57,10.2
2018-08-21 14:30:00,Scattered clouds.,0,24,2,0.61,10.19
2018-08-21 15:00:00,Scattered clouds.,330,24,4,0.57,10.19
2018-08-21 15:30:00,Passing clouds.,340,25,4,0.51,10.19
2018-08-21 16:00:00,Passing clouds.,330,24,4,0.54,10.19
2018-08-21 16:30:00,Passing clouds.,310,25,5,0.47,10.19
2018-08-21 17:00:00,Passing clouds.,340,25,3,0.51,10.19
2018-08-21 17:30:00,Scattered clouds.,310,25,4,0.47,10.19
2018-08-21 18:00:00,Scattered clouds.,340,25,2,0.47,10.19
2018-08-21 18:30:00,Scattered clouds.,20,23,5,0.61,10.19
2018-08-21 19:00:00,Partly sunny.,10,23,5,0.57,10.19
2018-08-21 19:30:00,Sunny.,10,22,4,0.61,10.2
2018-08-21 20:00:00,Clear.,10,21,2,0.64,10.2
2018-08-21 20:30:00,Clear.,30,21,2,0.64,10.2
2018-08-21 21:00:00,Clear.,40,20,2,0.69,10.21
2018-08-21 21:30:00,Passing clouds.,70,20,2,0.73,10.21
2018-08-21 22:00:00,Passing clouds.,0,19,1,0.78,10.21
2018-08-21 22:30:00,Passing clouds.,0,19,1,0.78,10.21
2018-08-21 23:00:00,Passing clouds.,0,19,1,0.78,10.21
2018-08-21 23:30:00,Passing clouds.,0,19,1,0.78,10.21
2018-08-22 00:00:00,Passing clouds.,0,18,1,0.83,10.21
2018-08-22 00:30:00,Passing clouds.,0,18,1,0.83,10.21
2018-08-22 01:00:00,Passing clouds.,0,17,1,0.88,10.21
2018-08-22 01:30:00,Passing clouds.,0,17,1,0.88,10.21
2018-08-22 02:00:00,Passing clouds.,60,17,2,0.88,10.21
2018-08-22 02:30:00,Passing clouds.,60,17,2,0.88,10.21
2018-08-22 03:00:00,Passing clouds.,60,16,2,0.88,10.21
2018-08-22 03:30:00,Passing clouds.,50,17,2,0.83,10.21
2018-08-22 04:00:00,Passing clouds.,40,17,2,0.83,10.21
2018-08-22 04:30:00,Passing clouds.,50,16,2,0.88,10.21
2018-08-22 05:00:00,Passing clouds.,40,17,3,0.83,10.21
2018-08-22 05:30:00,Passing clouds.,40,17,3,0.83,10.21
2018-08-22 06:00:00,Partly sunny.,40,16,3,0.88,10.21
2018-08-22 06:30:00,Partly sunny.,40,17,2,0.83,10.22
2018-08-22 07:00:00,Scattered clouds.,40,17,3,0.83,10.22
2018-08-22 07:30:00,Passing clouds.,50,18,3,0.78,10.22
2018-08-22 08:00:00,Sunny.,60,18,5,0.78,10.22
2018-08-22 08:30:00,Sunny.,50,19,4,0.73,10.22
2018-08-22 09:00:00,Passing clouds.,50,20,4,0.69,10.22
2018-08-22 09:30:00,Passing clouds.,70,20,4,0.69,10.22
2018-08-22 10:00:00,Passing clouds.,80,21,5,0.64,10.22
2018-08-22 10:30:00,Sunny.,80,22,5,0.61,10.22
2018-08-22 11:00:00,Passing clouds.,100,22,4,0.57,10.22
2018-08-22 11:30:00,Passing clouds.,90,22,5,0.53,10.22
2018-08-22 12:00:00,Passing clouds.,70,23,4,0.53,10.21
2018-08-22 12:30:00,Passing clouds.,110,23,4,0.53,10.21
2018-08-22 13:00:00,Passing clouds.,90,23,4,0.53,10.21
2018-08-22 13:30:00,Passing clouds.,60,24,4,0.54,10.21
2018-08-22 14:00:00,Passing clouds.,50,24,4,0.54,10.21
2018-08-22 14:30:00,Passing clouds.,0,25,1,0.47,10.21
2018-08-22 15:00:00,Sunny.,0,25,1,0.47,10.2
2018-08-22 15:30:00,Passing clouds.,60,25,2,0.47,10.2
2018-08-22 16:00:00,Passing clouds.,100,25,3,0.47,10.2
2018-08-22 16:30:00,Passing clouds.,50,25,4,0.47,10.2
2018-08-22 17:00:00,Passing clouds.,60,24,3,0.5,10.2
2018-08-22 17:30:00,Sunny.,40,24,3,0.5,10.19
2018-08-22 18:00:00,Sunny.,50,24,4,0.5,10.19
2018-08-22 18:30:00,Sunny.,50,23,4,0.53,10.19
2018-08-22 19:00:00,Sunny.,50,23,4,0.53,10.19
2018-08-22 19:30:00,Sunny.,50,22,4,0.57,10.19
2018-08-22 20:00:00,Clear.,60,21,3,0.6,10.19
2018-08-22 20:30:00,Clear.,60,21,2,0.57,10.2
2018-08-22 21:00:00,Clear.,50,20,3,0.6,10.19
2018-08-22 21:30:00,Clear.,50,19,3,0.64,10.2
2018-08-22 22:00:00,Clear.,60,18,3,0.68,10.19
2018-08-22 22:30:00,Clear.,60,18,3,0.68,10.19
2018-08-22 23:00:00,Clear.,30,18,3,0.68,10.19
2018-08-22 23:30:00,Clear.,30,17,4,0.73,10.19
2018-08-23 00:00:00,Clear.,30,17,4,0.73,10.19
2018-08-23 00:30:00,Clear.,30,16,4,0.77,10.19
2018-08-23 01:00:00,Clear.,40,16,4,0.77,10.19
2018-08-23 01:30:00,Clear.,40,16,4,0.77,10.19
2018-08-23 02:00:00,Clear.,30,16,4,0.77,10.18
2018-08-23 02:30:00,Clear.,30,15,4,0.82,10.18
2018-08-23 03:00:00,Clear.,40,14,3,0.88,10.18
2018-08-23 03:30:00,Clear.,40,15,3,0.82,10.18
2018-08-23 04:00:00,Clear.,40,15,3,0.82,10.18
2018-08-23 04:30:00,Clear.,40,15,4,0.82,10.17
2018-08-23 05:00:00,Clear.,40,15,3,0.82,10.17
2018-08-23 05:30:00,Clear.,30,15,3,0.82,10.17
2018-08-23 06:00:00,Sunny.,40,15,3,0.88,10.17
2018-08-23 06:30:00,Sunny.,50,15,3,0.82,10.17
2018-08-23 07:00:00,Sunny.,50,16,4,0.83,10.17
2018-08-23 07:30:00,Sunny.,60,16,3,0.83,10.17
2018-08-23 08:00:00,Sunny.,60,17,4,0.77,10.17
2018-08-23 08:30:00,Passing clouds.,50,18,3,0.78,10.17
2018-08-23 09:00:00,Sunny.,50,18,3,0.78,10.17
2018-08-23 09:30:00,Passing clouds.,40,20,3,0.73,10.17
2018-08-23 10:00:00,Passing clouds.,60,21,3,0.69,10.17
2018-08-23 10:30:00,Passing clouds.,60,23,3,0.65,10.17
2018-08-23 11:00:00,Passing clouds.,80,24,2,0.61,10.17
2018-08-23 11:30:00,Passing clouds.,60,25,3,0.57,10.16
2018-08-23 12:00:00,Passing clouds.,60,26,2,0.54,10.16
2018-08-23 12:30:00,Passing clouds.,50,27,3,0.54,10.16
2018-08-23 13:00:00,Passing clouds.,90,28,2,0.51,10.15
2018-08-23 13:30:00,Passing clouds.,70,29,2,0.45,10.15
2018-08-23 14:00:00,Passing clouds.,0,30,2,0.46,10.15
2018-08-23 14:30:00,Passing clouds.,0,30,2,0.46,10.14
2018-08-23 15:00:00,Passing clouds.,0,30,2,0.43,10.14
2018-08-23 15:30:00,Passing clouds.,90,30,3,0.46,10.14
2018-08-23 16:00:00,Passing clouds.,130,30,3,0.43,10.13
2018-08-23 16:30:00,Passing clouds.,140,31,4,0.4,10.13
2018-08-23 17:00:00,Passing clouds.,130,31,3,0.43,10.13
2018-08-23 17:30:00,Passing clouds.,130,30,3,0.4,10.13
2018-08-23 18:00:00,Passing clouds.,110,30,4,0.46,10.12
2018-08-23 18:30:00,Sunny.,110,29,4,0.45,10.12
2018-08-23 19:00:00,Sunny.,110,28,3,0.51,10.12
2018-08-23 19:30:00,Passing clouds.,50,26,3,0.58,10.12
2018-08-23 20:00:00,Clear.,30,26,2,0.58,10.12
2018-08-23 20:30:00,Clear.,30,24,3,0.65,10.13
2018-08-23 21:00:00,Clear.,40,24,3,0.65,10.13
2018-08-23 21:30:00,Passing clouds.,40,24,2,0.65,10.12
2018-08-23 22:00:00,Passing clouds.,40,21,2,0.78,10.13
2018-08-23 22:30:00,Passing clouds.,40,23,2,0.69,10.12
2018-08-23 23:00:00,Clear.,40,21,2,0.78,10.12
2018-08-23 23:30:00,Clear.,0,20,1,0.83,10.13
2018-08-24 00:00:00,Clear.,0,20,1,0.83,10.13
2018-08-24 00:30:00,Clear.,0,19,1,0.88,10.12
2018-08-24 01:00:00,Clear.,60,18,1,0.88,10.12
2018-08-24 01:30:00,Clear.,70,18,1,0.94,10.12
2018-08-24 02:00:00,Clear.,0,19,1,0.88,10.12
2018-08-24 02:30:00,Clear.,0,18,1,0.88,10.12
2018-08-24 03:00:00,Clear.,70,17,1,0.94,10.12
2018-08-24 03:30:00,Clear.,60,17,2,0.94,10.12
2018-08-24 04:00:00,Clear.,0,18,1,0.88,10.11
2018-08-24 04:30:00,Clear.,60,17,3,0.94,10.11
2018-08-24 05:00:00,Clear.,40,17,2,0.94,10.11
2018-08-24 05:30:00,Passing clouds.,340,17,2,0.94,10.11
2018-08-24 06:00:00,Passing clouds.,40,17,2,0.88,10.11
2018-08-24 06:30:00,Sunny.,0,17,1,0.94,10.11
2018-08-24 07:00:00,Sunny.,90,17,1,0.94,10.11
2018-08-24 07:30:00,Passing clouds.,40,18,2,0.88,10.11
2018-08-24 08:00:00,Sunny.,60,20,3,0.83,10.11
2018-08-24 08:30:00,Sunny.,70,21,2,0.83,10.11
2018-08-24 09:00:00,Sunny.,60,23,3,0.74,10.11
2018-08-24 09:30:00,Sunny.,70,23,4,0.69,10.11
2018-08-24 10:00:00,Passing clouds.,60,24,3,0.74,10.11
2018-08-24 10:30:00,Passing clouds.,120,26,4,0.58,10.11
2018-08-24 11:00:00,Passing clouds.,110,26,4,0.61,10.11
2018-08-24 11:30:00,Sunny.,100,26,5,0.58,10.11
2018-08-24 12:00:00,Sunny.,120,27,4,0.58,10.11
2018-08-24 12:30:00,Passing clouds.,140,26,3,0.58,10.1
2018-08-24 13:00:00,Passing clouds.,120,27,3,0.58,10.1
2018-08-24 13:30:00,Sunny.,140,27,3,0.58,10.1
2018-08-24 14:00:00,Sunny.,210,27,4,0.58,10.1
2018-08-24 14:30:00,Sunny.,200,27,4,0.54,10.09
