timestamp,MpKrakAlKras-PM10-1g,PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2018-11-19 22:00:00,50.4341,54.9759,55.4736,67.2483
2018-11-19 23:00:00,50.2155,57.8446,61.0054,65.7389
2018-11-20 00:00:00,52.5123,61.3158,59.3356,64.5071
2018-11-20 01:00:00,54.9759,60.7431,67.4505,60.9585
2018-11-20 02:00:00,57.8446,55.2218,67.2483,62.0162
2018-11-20 03:00:00,61.3158,55.4736,65.7389,61.0162
2018-11-20 04:00:00,60.7431,61.0054,64.5071,65.726
2018-11-20 05:00:00,55.2218,59.3356,60.9585,63.9371
2018-11-20 06:00:00,55.4736,67.4505,62.0162,64.2151
2018-11-20 07:00:00,61.0054,67.2483,61.0162,60.4258
2018-11-20 08:00:00,59.3356,65.7389,65.726,60.7383
2018-11-20 09:00:00,67.4505,64.5071,63.9371,61.1482
2018-11-20 10:00:00,67.2483,60.9585,64.2151,66.7505
2018-11-20 11:00:00,65.7389,62.0162,60.4258,66.9872
2018-11-20 12:00:00,64.5071,61.0162,60.7383,65.1132
2018-11-20 13:00:00,60.9585,65.726,61.1482,62.7506
2018-11-20 14:00:00,62.0162,63.9371,66.7505,59.632
2018-11-20 15:00:00,61.0162,64.2151,66.9872,54.6297
2018-11-20 16:00:00,65.726,60.4258,65.1132,48.0715
2018-11-20 17:00:00,63.9371,60.7383,62.7506,40.7874
2018-11-20 18:00:00,64.2151,61.1482,59.632,42.0296
2018-11-20 19:00:00,60.4258,66.7505,54.6297,36.1301
2018-11-20 20:00:00,60.7383,66.9872,48.0715,35.6596
2018-11-20 21:00:00,61.1482,65.1132,40.7874,37.9355
2018-11-20 22:00:00,66.7505,62.7506,42.0296,40.2302
2018-11-20 23:00:00,66.9872,59.632,36.1301,38.1669
2018-11-21 00:00:00,65.1132,54.6297,35.6596,35.5264
2018-11-21 01:00:00,62.7506,48.0715,37.9355,33.34
2018-11-21 02:00:00,59.632,40.7874,40.2302,44.8113
2018-11-21 03:00:00,54.6297,42.0296,38.1669,64.1649
2018-11-21 04:00:00,48.0715,36.1301,35.5264,64.2243
2018-11-21 05:00:00,40.7874,35.6596,33.34,68.2752
2018-11-21 06:00:00,42.0296,37.9355,44.8113,64.8625
2018-11-21 07:00:00,36.1301,40.2302,64.1649,61.3945
2018-11-21 08:00:00,35.6596,38.1669,64.2243,58.0135
2018-11-21 09:00:00,37.9355,35.5264,68.2752,57.7476
2018-11-21 10:00:00,40.2302,33.34,64.8625,55.1146
2018-11-21 11:00:00,38.1669,44.8113,61.3945,56.1135
2018-11-21 12:00:00,35.5264,64.1649,58.0135,56.3694
2018-11-21 13:00:00,33.34,64.2243,57.7476,48.6926
2018-11-21 14:00:00,44.8113,68.2752,55.1146,45.9938
2018-11-21 15:00:00,64.1649,64.8625,56.1135,46.4011
2018-11-21 16:00:00,64.2243,61.3945,56.3694,45.2355
2018-11-21 17:00:00,68.2752,58.0135,48.6926,45.3693
2018-11-21 18:00:00,64.8625,57.7476,45.9938,47.0984
2018-11-21 19:00:00,61.3945,55.1146,46.4011,51.7855
2018-11-21 20:00:00,58.0135,56.1135,45.2355,51.7414
2018-11-21 21:00:00,57.7476,56.3694,45.3693,52.6519
2018-11-21 22:00:00,55.1146,48.6926,47.0984,55.7114
2018-11-21 23:00:00,56.1135,45.9938,51.7855,53.7401
2018-11-22 00:00:00,56.3694,46.4011,51.7414,53.3205
2018-11-22 01:00:00,48.6926,45.2355,52.6519,52.457
2018-11-22 02:00:00,45.9938,45.3693,55.7114,59.4367
2018-11-22 03:00:00,46.4011,47.0984,53.7401,56.3351
2018-11-22 04:00:00,45.2355,51.7855,53.3205,61.5961
2018-11-22 05:00:00,45.3693,51.7414,52.457,61.8983
2018-11-22 06:00:00,47.0984,52.6519,59.4367,65.5579
2018-11-22 07:00:00,51.7855,55.7114,56.3351,70.8023
2018-11-22 08:00:00,51.7414,53.7401,61.5961,72.9524
2018-11-22 09:00:00,52.6519,53.3205,61.8983,74.0355
2018-11-22 10:00:00,55.7114,52.457,65.5579,72.0046
2018-11-22 11:00:00,53.7401,59.4367,70.8023,74.6317
2018-11-22 12:00:00,53.3205,56.3351,72.9524,77.2304
2018-11-22 13:00:00,52.457,61.5961,74.0355,82.2282
2018-11-22 14:00:00,59.4367,61.8983,72.0046,81.3408
2018-11-22 15:00:00,56.3351,65.5579,74.6317,72.6351
2018-11-22 16:00:00,61.5961,70.8023,77.2304,72.7672
2018-11-22 17:00:00,61.8983,72.9524,82.2282,74.4013
2018-11-22 18:00:00,65.5579,74.0355,81.3408,77.1227
2018-11-22 19:00:00,70.8023,72.0046,72.6351,81.5927
2018-11-22 20:00:00,72.9524,74.6317,72.7672,78.5306
2018-11-22 21:00:00,74.0355,77.2304,74.4013,81.7298
2018-11-22 22:00:00,72.0046,82.2282,77.1227,84.4301
2018-11-22 23:00:00,74.6317,81.3408,81.5927,89.1939
2018-11-23 00:00:00,77.2304,72.6351,78.5306,96.2021
2018-11-23 01:00:00,82.2282,72.7672,81.7298,97.081
2018-11-23 02:00:00,81.3408,74.4013,84.4301,100.404
2018-11-23 03:00:00,72.6351,77.1227,89.1939,93.0427
2018-11-23 04:00:00,72.7672,81.5927,96.2021,80.656
2018-11-23 05:00:00,74.4013,78.5306,97.081,81.7334
2018-11-23 06:00:00,77.1227,81.7298,100.404,81.5005
2018-11-23 07:00:00,81.5927,84.4301,93.0427,86.2206
2018-11-23 08:00:00,78.5306,89.1939,80.656,78.6993
2018-11-23 09:00:00,81.7298,96.2021,81.7334,77.4604
2018-11-23 10:00:00,84.4301,97.081,81.5005,75.0124
2018-11-23 11:00:00,89.1939,100.404,86.2206,69.29
2018-11-23 12:00:00,96.2021,93.0427,78.6993,62.8795
2018-11-23 13:00:00,97.081,80.656,77.4604,61.4519
2018-11-23 14:00:00,100.404,81.7334,75.0124,65.7635
2018-11-23 15:00:00,93.0427,81.5005,69.29,59.2023
2018-11-23 16:00:00,80.656,86.2206,62.8795,57.4649
2018-11-23 17:00:00,81.7334,78.6993,61.4519,53.337
2018-11-23 18:00:00,81.5005,77.4604,65.7635,54.3738
2018-11-23 19:00:00,86.2206,75.0124,59.2023,49.4183
2018-11-23 20:00:00,78.6993,69.29,57.4649,46.5167
2018-11-23 21:00:00,77.4604,62.8795,53.337,51.3499
2018-11-23 22:00:00,75.0124,61.4519,54.3738,63.7904
2018-11-23 23:00:00,69.29,65.7635,49.4183,68.4642
2018-11-24 00:00:00,62.8795,59.2023,46.5167,77.5426
2018-11-24 01:00:00,61.4519,57.4649,51.3499,79.0517
2018-11-24 02:00:00,65.7635,53.337,63.7904,69.4027
2018-11-24 03:00:00,59.2023,54.3738,68.4642,78.5945
2018-11-24 04:00:00,57.4649,49.4183,77.5426,75.3523
2018-11-24 05:00:00,53.337,46.5167,79.0517,82.2448
2018-11-24 06:00:00,54.3738,51.3499,69.4027,85.7216
2018-11-24 07:00:00,49.4183,63.7904,78.5945,99.0769
2018-11-24 08:00:00,46.5167,68.4642,75.3523,113.345
2018-11-24 09:00:00,51.3499,77.5426,82.2448,134.744
2018-11-24 10:00:00,63.7904,79.0517,85.7216,129.817
2018-11-24 11:00:00,68.4642,69.4027,99.0769,133.407
2018-11-24 12:00:00,77.5426,78.5945,113.345,139.216
2018-11-24 13:00:00,79.0517,75.3523,134.744,132.356
2018-11-24 14:00:00,69.4027,82.2448,129.817,144.082
2018-11-24 15:00:00,78.5945,85.7216,133.407,139.006
2018-11-24 16:00:00,75.3523,99.0769,139.216,125.525
2018-11-24 17:00:00,82.2448,113.345,132.356,98.6264
2018-11-24 18:00:00,85.7216,134.744,144.082,100.778
2018-11-24 19:00:00,99.0769,129.817,139.006,77.2397
2018-11-24 20:00:00,113.345,133.407,125.525,68.5012
2018-11-24 21:00:00,134.744,139.216,98.6264,63.8668
2018-11-24 22:00:00,129.817,132.356,100.778,57.2065
2018-11-24 23:00:00,133.407,144.082,77.2397,54.6067
2018-11-25 00:00:00,139.216,139.006,68.5012,54.5683
2018-11-25 01:00:00,132.356,125.525,63.8668,59.5745
2018-11-25 02:00:00,144.082,98.6264,57.2065,70.7593
2018-11-25 03:00:00,139.006,100.778,54.6067,58.861
2018-11-25 04:00:00,125.525,77.2397,54.5683,62.4244
2018-11-25 05:00:00,98.6264,68.5012,59.5745,69.4705
2018-11-25 06:00:00,100.778,63.8668,70.7593,67.6606
2018-11-25 07:00:00,77.2397,57.2065,58.861,67.2404
2018-11-25 08:00:00,68.5012,54.6067,62.4244,66.7253
2018-11-25 09:00:00,63.8668,54.5683,69.4705,65.8741
2018-11-25 10:00:00,57.2065,59.5745,67.6606,65.3978
2018-11-25 11:00:00,54.6067,70.7593,67.2404,63.0607
2018-11-25 12:00:00,54.5683,58.861,66.7253,49.8788
2018-11-25 13:00:00,59.5745,62.4244,65.8741,52.6091
2018-11-25 14:00:00,70.7593,69.4705,65.3978,55.2761
2018-11-25 15:00:00,58.861,67.6606,63.0607,47.7473
2018-11-25 16:00:00,62.4244,67.2404,49.8788,35.5634
2018-11-25 17:00:00,69.4705,66.7253,52.6091,29.4913
2018-11-25 18:00:00,67.6606,65.8741,55.2761,34.1907
2018-11-25 19:00:00,67.2404,65.3978,47.7473,38.6294
2018-11-25 20:00:00,66.7253,63.0607,35.5634,33.4445
2018-11-25 21:00:00,65.8741,49.8788,29.4913,39.1465
2018-11-25 22:00:00,65.3978,52.6091,34.1907,36.9695
2018-11-25 23:00:00,63.0607,55.2761,38.6294,34.2635
2018-11-26 00:00:00,49.8788,47.7473,33.4445,37.7214
2018-11-26 01:00:00,52.6091,35.5634,39.1465,43.2508
2018-11-26 02:00:00,55.2761,29.4913,36.9695,32.2408
2018-11-26 03:00:00,47.7473,34.1907,34.2635,31.7699
2018-11-26 04:00:00,35.5634,38.6294,37.7214,34.4551
2018-11-26 05:00:00,29.4913,33.4445,43.2508,35.7156
2018-11-26 06:00:00,34.1907,39.1465,32.2408,32.6204
2018-11-26 07:00:00,38.6294,36.9695,31.7699,32.8771
2018-11-26 08:00:00,33.4445,34.2635,34.4551,32.684
2018-11-26 09:00:00,39.1465,37.7214,35.7156,30.9416
2018-11-26 10:00:00,36.9695,43.2508,32.6204,29.7139
2018-11-26 11:00:00,34.2635,32.2408,32.8771,31.8126
2018-11-26 12:00:00,37.7214,31.7699,32.684,28.3081
2018-11-26 13:00:00,43.2508,34.4551,30.9416,26.9809
2018-11-26 14:00:00,32.2408,35.7156,29.7139,26.6267
2018-11-26 15:00:00,31.7699,32.6204,31.8126,27.0064
2018-11-26 16:00:00,34.4551,32.8771,28.3081,28.3633
2018-11-26 17:00:00,35.7156,32.684,26.9809,26.814
2018-11-26 18:00:00,32.6204,30.9416,26.6267,29.4098
2018-11-26 19:00:00,32.8771,29.7139,27.0064,33.7668
2018-11-26 20:00:00,32.684,31.8126,28.3633,34.2233
2018-11-26 21:00:00,30.9416,28.3081,26.814,31.8496
2018-11-26 22:00:00,29.7139,26.9809,29.4098,34.3338
2018-11-26 23:00:00,31.8126,26.6267,33.7668,39.5252
2018-11-27 00:00:00,28.3081,27.0064,34.2233,38.7876
2018-11-27 01:00:00,26.9809,28.3633,31.8496,34.196
2018-11-27 02:00:00,26.6267,26.814,34.3338,37.1403
2018-11-27 03:00:00,27.0064,29.4098,39.5252,41.8594
2018-11-27 04:00:00,28.3633,33.7668,38.7876,35.3667
2018-11-27 05:00:00,26.814,34.2233,34.196,38.0261
2018-11-27 06:00:00,29.4098,31.8496,37.1403,39.7348
2018-11-27 07:00:00,33.7668,34.3338,41.8594,45.4673
2018-11-27 08:00:00,34.2233,39.5252,35.3667,49.6454
2018-11-27 09:00:00,31.8496,38.7876,38.0261,51.2827
2018-11-27 10:00:00,34.3338,34.196,39.7348,57.4373
2018-11-27 11:00:00,39.5252,37.1403,45.4673,59.9391
2018-11-27 12:00:00,38.7876,41.8594,49.6454,59.3713
2018-11-27 13:00:00,34.196,35.3667,51.2827,59.4963
2018-11-27 14:00:00,37.1403,38.0261,57.4373,60.6098
2018-11-27 15:00:00,41.8594,39.7348,59.9391,67.54899999999999
2018-11-27 16:00:00,35.3667,45.4673,59.3713,75.4901
2018-11-27 17:00:00,38.0261,49.6454,59.4963,65.0942
2018-11-27 18:00:00,39.7348,51.2827,60.6098,73.3088
2018-11-27 19:00:00,45.4673,57.4373,67.54899999999999,66.1562
2018-11-27 20:00:00,49.6454,59.9391,75.4901,72.9833
2018-11-27 21:00:00,51.2827,59.3713,65.0942,63.1799
2018-11-27 22:00:00,57.4373,59.4963,73.3088,52.9972
2018-11-27 23:00:00,59.9391,60.6098,66.1562,43.9463
2018-11-28 00:00:00,59.3713,67.54899999999999,72.9833,42.2645
2018-11-28 01:00:00,59.4963,75.4901,63.1799,38.1126
2018-11-28 02:00:00,60.6098,65.0942,52.9972,41.9552
2018-11-28 03:00:00,67.54899999999999,73.3088,43.9463,36.799
2018-11-28 04:00:00,75.4901,66.1562,42.2645,44.5704
2018-11-28 05:00:00,65.0942,72.9833,38.1126,51.857
2018-11-28 06:00:00,73.3088,63.1799,41.9552,50.1816
2018-11-28 07:00:00,66.1562,52.9972,36.799,59.6265
2018-11-28 08:00:00,72.9833,43.9463,44.5704,58.7598
2018-11-28 09:00:00,63.1799,42.2645,51.857,47.6727
2018-11-28 10:00:00,52.9972,38.1126,50.1816,54.7618
2018-11-28 11:00:00,43.9463,41.9552,59.6265,57.3235
2018-11-28 12:00:00,42.2645,36.799,58.7598,61.5336
2018-11-28 13:00:00,38.1126,44.5704,47.6727,69.83800000000001
2018-11-28 14:00:00,41.9552,51.857,54.7618,68.9544
2018-11-28 15:00:00,36.799,50.1816,57.3235,67.5831
2018-11-28 16:00:00,44.5704,59.6265,61.5336,66.4091
2018-11-28 17:00:00,51.857,58.7598,69.83800000000001,62.1933
2018-11-28 18:00:00,50.1816,47.6727,68.9544,57.6178
2018-11-28 19:00:00,59.6265,54.7618,67.5831,57.6271
2018-11-28 20:00:00,58.7598,57.3235,66.4091,51.18899999999999
2018-11-28 21:00:00,47.6727,61.5336,62.1933,45.4067
2018-11-28 22:00:00,54.7618,69.83800000000001,57.6178,44.8597
2018-11-28 23:00:00,57.3235,68.9544,57.6271,48.1805
2018-11-29 00:00:00,61.5336,67.5831,51.18899999999999,49.5899
2018-11-29 01:00:00,69.83800000000001,66.4091,45.4067,41.6146
2018-11-29 02:00:00,68.9544,62.1933,44.8597,41.9519
2018-11-29 03:00:00,67.5831,57.6178,48.1805,38.9861
2018-11-29 04:00:00,66.4091,57.6271,49.5899,40.9725
2018-11-29 05:00:00,62.1933,51.18899999999999,41.6146,43.2217
2018-11-29 06:00:00,57.6178,45.4067,41.9519,42.2595
2018-11-29 07:00:00,57.6271,44.8597,38.9861,47.3888
2018-11-29 08:00:00,51.18899999999999,48.1805,40.9725,48.9377
2018-11-29 09:00:00,45.4067,49.5899,43.2217,53.4468
2018-11-29 10:00:00,44.8597,41.6146,42.2595,54.5328
2018-11-29 11:00:00,48.1805,41.9519,47.3888,62.9932
2018-11-29 12:00:00,49.5899,38.9861,48.9377,65.3993
2018-11-29 13:00:00,41.6146,40.9725,53.4468,68.5643
2018-11-29 14:00:00,41.9519,43.2217,54.5328,51.7205
2018-11-29 15:00:00,38.9861,42.2595,62.9932,65.6827
2018-11-29 16:00:00,40.9725,47.3888,65.3993,54.5741
2018-11-29 17:00:00,43.2217,48.9377,68.5643,48.0545
2018-11-29 18:00:00,42.2595,53.4468,51.7205,55.2068
2018-11-29 19:00:00,47.3888,54.5328,65.6827,52.8697
2018-11-29 20:00:00,48.9377,62.9932,54.5741,52.5151
2018-11-29 21:00:00,53.4468,65.3993,48.0545,60.256
2018-11-29 22:00:00,54.5328,68.5643,55.2068,59.5756
2018-11-29 23:00:00,62.9932,51.7205,52.8697,58.239
2018-11-30 00:00:00,65.3993,65.6827,52.5151,50.5197
2018-11-30 01:00:00,68.5643,54.5741,60.256,48.7213
2018-11-30 02:00:00,51.7205,48.0545,59.5756,46.5899
2018-11-30 03:00:00,65.6827,55.2068,58.239,41.9157
2018-11-30 04:00:00,54.5741,52.8697,50.5197,39.3468
2018-11-30 05:00:00,48.0545,52.5151,48.7213,38.3387
2018-11-30 06:00:00,55.2068,60.256,46.5899,44.5463
2018-11-30 07:00:00,52.8697,59.5756,41.9157,44.4821
2018-11-30 08:00:00,52.5151,58.239,39.3468,50.0492
2018-11-30 09:00:00,60.256,50.5197,38.3387,54.4094
2018-11-30 10:00:00,59.5756,48.7213,44.5463,59.1227
2018-11-30 11:00:00,58.239,46.5899,44.4821,68.5883
2018-11-30 12:00:00,50.5197,41.9157,50.0492,67.9697
2018-11-30 13:00:00,48.7213,39.3468,54.4094,67.9783
2018-11-30 14:00:00,46.5899,38.3387,59.1227,65.7276
2018-11-30 15:00:00,41.9157,44.5463,68.5883,65.2534
2018-11-30 16:00:00,39.3468,44.4821,67.9697,69.1311
2018-11-30 17:00:00,38.3387,50.0492,67.9783,71.4339
2018-11-30 18:00:00,44.5463,54.4094,65.7276,78.8902
2018-11-30 19:00:00,44.4821,59.1227,65.2534,83.0669
2018-11-30 20:00:00,50.0492,68.5883,69.1311,86.10600000000002
2018-11-30 21:00:00,54.4094,67.9697,71.4339,89.4675
2018-11-30 22:00:00,59.1227,67.9783,78.8902,99.8868
2018-11-30 23:00:00,68.5883,65.7276,83.0669,100.964
2018-12-01 00:00:00,67.9697,65.2534,86.10600000000002,99.8197
2018-12-01 01:00:00,67.9783,69.1311,89.4675,116.771
2018-12-01 02:00:00,65.7276,71.4339,99.8868,111.098
2018-12-01 03:00:00,65.2534,78.8902,100.964,101.05
2018-12-01 04:00:00,69.1311,83.0669,99.8197,98.9428
2018-12-01 05:00:00,71.4339,86.10600000000002,116.771,104.376
2018-12-01 06:00:00,78.8902,89.4675,111.098,75.8545
2018-12-01 07:00:00,83.0669,99.8868,101.05,80.5073
2018-12-01 08:00:00,86.10600000000002,100.964,98.9428,86.0697
2018-12-01 09:00:00,89.4675,99.8197,104.376,95.8151
2018-12-01 10:00:00,99.8868,116.771,75.8545,102.371
2018-12-01 11:00:00,100.964,111.098,80.5073,109.357
2018-12-01 12:00:00,99.8197,101.05,86.0697,104.892
2018-12-01 13:00:00,116.771,98.9428,95.8151,96.4479
2018-12-01 14:00:00,111.098,104.376,102.371,96.4495
2018-12-01 15:00:00,101.05,75.8545,109.357,104.533
2018-12-01 16:00:00,98.9428,80.5073,104.892,101.276
2018-12-01 17:00:00,104.376,86.0697,96.4479,107.292
2018-12-01 18:00:00,75.8545,95.8151,96.4495,103.188
2018-12-01 19:00:00,80.5073,102.371,104.533,106.149
2018-12-01 20:00:00,86.0697,109.357,101.276,104.251
2018-12-01 21:00:00,95.8151,104.892,107.292,100.185
2018-12-01 22:00:00,102.371,96.4479,103.188,101.287
2018-12-01 23:00:00,109.357,96.4495,106.149,98.1844
2018-12-02 00:00:00,104.892,104.533,104.251,98.9744
2018-12-02 01:00:00,96.4479,101.276,100.185,83.8435
2018-12-02 02:00:00,96.4495,107.292,101.287,65.9883
2018-12-02 03:00:00,104.533,103.188,98.1844,82.6111
2018-12-02 04:00:00,101.276,106.149,98.9744,80.5468
2018-12-02 05:00:00,107.292,104.251,83.8435,93.2982
2018-12-02 06:00:00,103.188,100.185,65.9883,105.519
2018-12-02 07:00:00,106.149,101.287,82.6111,94.4777
2018-12-02 08:00:00,104.251,98.1844,80.5468,70.7451
2018-12-02 09:00:00,100.185,98.9744,93.2982,87.9886
2018-12-02 10:00:00,101.287,83.8435,105.519,108.301
2018-12-02 11:00:00,98.1844,65.9883,94.4777,96.6383
2018-12-02 12:00:00,98.9744,82.6111,70.7451,92.5027
2018-12-02 13:00:00,83.8435,80.5468,87.9886,114.857
2018-12-02 14:00:00,65.9883,93.2982,108.301,127.034
2018-12-02 15:00:00,82.6111,105.519,96.6383,110.422
2018-12-02 16:00:00,80.5468,94.4777,92.5027,80.343
2018-12-02 17:00:00,93.2982,70.7451,114.857,73.018
2018-12-02 18:00:00,105.519,87.9886,127.034,68.0534
2018-12-02 19:00:00,94.4777,108.301,110.422,47.8148
2018-12-02 20:00:00,70.7451,96.6383,80.343,46.3288
2018-12-02 21:00:00,87.9886,92.5027,73.018,47.5183
2018-12-02 22:00:00,108.301,114.857,68.0534,56.085
2018-12-02 23:00:00,96.6383,127.034,47.8148,58.1137
2018-12-03 00:00:00,92.5027,110.422,46.3288,55.5877
2018-12-03 01:00:00,114.857,80.343,47.5183,56.8759
2018-12-03 02:00:00,127.034,73.018,56.085,45.5594
2018-12-03 03:00:00,110.422,68.0534,58.1137,43.8249
2018-12-03 04:00:00,80.343,47.8148,55.5877,23.5447
2018-12-03 05:00:00,73.018,46.3288,56.8759,20.499
2018-12-03 06:00:00,68.0534,47.5183,45.5594,29.024
2018-12-03 07:00:00,47.8148,56.085,43.8249,38.416
2018-12-03 08:00:00,46.3288,58.1137,23.5447,29.4533
2018-12-03 09:00:00,47.5183,55.5877,20.499,29.507
2018-12-03 10:00:00,56.085,56.8759,29.024,39.3862
2018-12-03 11:00:00,58.1137,45.5594,38.416,42.2868
2018-12-03 12:00:00,55.5877,43.8249,29.4533,47.534
2018-12-03 13:00:00,56.8759,23.5447,29.507,58.1024
2018-12-03 14:00:00,45.5594,20.499,39.3862,73.3536
2018-12-03 15:00:00,43.8249,29.024,42.2868,71.3376
2018-12-03 16:00:00,23.5447,38.416,47.534,62.7168
2018-12-03 17:00:00,20.499,29.4533,58.1024,61.7338
2018-12-03 18:00:00,29.024,29.507,73.3536,66.4369
2018-12-03 19:00:00,38.416,39.3862,71.3376,74.8152
2018-12-03 20:00:00,29.4533,42.2868,62.7168,79.3476
2018-12-03 21:00:00,29.507,47.534,61.7338,66.6057
2018-12-03 22:00:00,39.3862,58.1024,66.4369,45.6201
2018-12-03 23:00:00,42.2868,73.3536,74.8152,41.3502
2018-12-04 00:00:00,47.534,71.3376,79.3476,29.2234
2018-12-04 01:00:00,58.1024,62.7168,66.6057,29.0067
2018-12-04 02:00:00,73.3536,61.7338,45.6201,29.7238
2018-12-04 03:00:00,71.3376,66.4369,41.3502,33.1798
2018-12-04 04:00:00,62.7168,74.8152,29.2234,16.3389
2018-12-04 05:00:00,61.7338,79.3476,29.0067,14.3095
2018-12-04 06:00:00,66.4369,66.6057,29.7238,18.3512
2018-12-04 07:00:00,74.8152,45.6201,33.1798,13.3556
2018-12-04 08:00:00,79.3476,41.3502,16.3389,23.3829
2018-12-04 09:00:00,66.6057,29.2234,14.3095,29.5797
2018-12-04 10:00:00,45.6201,29.0067,18.3512,33.3936
2018-12-04 11:00:00,41.3502,29.7238,13.3556,36.5744
2018-12-04 12:00:00,29.2234,33.1798,23.3829,37.4223
2018-12-04 13:00:00,29.0067,16.3389,29.5797,39.0192
2018-12-04 14:00:00,29.7238,14.3095,33.3936,36.0202
2018-12-04 15:00:00,33.1798,18.3512,36.5744,42.31
2018-12-04 16:00:00,16.3389,13.3556,37.4223,41.3457
2018-12-04 17:00:00,14.3095,23.3829,39.0192,39.0425
2018-12-04 18:00:00,18.3512,29.5797,36.0202,35.5042
2018-12-04 19:00:00,13.3556,33.3936,42.31,38.6654
2018-12-04 20:00:00,23.3829,36.5744,41.3457,37.6829
2018-12-04 21:00:00,29.5797,37.4223,39.0425,46.5686
2018-12-04 22:00:00,33.3936,39.0192,35.5042,44.4072
2018-12-04 23:00:00,36.5744,36.0202,38.6654,41.7257
2018-12-05 00:00:00,37.4223,42.31,37.6829,39.7573
2018-12-05 01:00:00,39.0192,41.3457,46.5686,33.7389
2018-12-05 02:00:00,36.0202,39.0425,44.4072,29.3322
2018-12-05 03:00:00,42.31,35.5042,41.7257,36.825
2018-12-05 04:00:00,41.3457,38.6654,39.7573,44.3536
2018-12-05 05:00:00,39.0425,37.6829,33.7389,61.4333
2018-12-05 06:00:00,35.5042,46.5686,29.3322,80.0348
2018-12-05 07:00:00,38.6654,44.4072,36.825,94.1758
2018-12-05 08:00:00,37.6829,41.7257,44.3536,112.782
2018-12-05 09:00:00,46.5686,39.7573,61.4333,147.27
2018-12-05 10:00:00,44.4072,33.7389,80.0348,148.31
2018-12-05 11:00:00,41.7257,29.3322,94.1758,132.864
2018-12-05 12:00:00,39.7573,36.825,112.782,139.219
2018-12-05 13:00:00,33.7389,44.3536,147.27,164.955
2018-12-05 14:00:00,29.3322,61.4333,148.31,159.327
2018-12-05 15:00:00,36.825,80.0348,132.864,132.895
2018-12-05 16:00:00,44.3536,94.1758,139.219,149.61700000000005
2018-12-05 17:00:00,61.4333,112.782,164.955,145.093
2018-12-05 18:00:00,80.0348,147.27,159.327,119.206
2018-12-05 19:00:00,94.1758,148.31,132.895,133.69
2018-12-05 20:00:00,112.782,132.864,149.61700000000005,100.646
2018-12-05 21:00:00,147.27,139.219,145.093,73.55199999999998
2018-12-05 22:00:00,148.31,164.955,119.206,74.9656
2018-12-05 23:00:00,132.864,159.327,133.69,70.0044
2018-12-06 00:00:00,139.219,132.895,100.646,76.35
2018-12-06 01:00:00,164.955,149.61700000000005,73.55199999999998,73.3142
2018-12-06 02:00:00,159.327,145.093,74.9656,84.7126
2018-12-06 03:00:00,132.895,119.206,70.0044,80.3286
2018-12-06 04:00:00,149.61700000000005,133.69,76.35,82.4845
2018-12-06 05:00:00,145.093,100.646,73.3142,86.1278
2018-12-06 06:00:00,119.206,73.55199999999998,84.7126,83.4683
2018-12-06 07:00:00,133.69,74.9656,80.3286,102.518
2018-12-06 08:00:00,100.646,70.0044,82.4845,114.846
2018-12-06 09:00:00,73.55199999999998,76.35,86.1278,120.555
2018-12-06 10:00:00,74.9656,73.3142,83.4683,121.234
2018-12-06 11:00:00,70.0044,84.7126,102.518,116.83
2018-12-06 12:00:00,76.35,80.3286,114.846,121.876
2018-12-06 13:00:00,73.3142,82.4845,120.555,119.773
2018-12-06 14:00:00,84.7126,86.1278,121.234,113.65
2018-12-06 15:00:00,80.3286,83.4683,116.83,111.003
2018-12-06 16:00:00,82.4845,102.518,121.876,113.224
2018-12-06 17:00:00,86.1278,114.846,119.773,113.095
2018-12-06 18:00:00,83.4683,120.555,113.65,103.494
2018-12-06 19:00:00,102.518,121.234,111.003,75.693
2018-12-06 20:00:00,114.846,116.83,113.224,71.7022
2018-12-06 21:00:00,120.555,121.876,113.095,93.5547
2018-12-06 22:00:00,121.234,119.773,103.494,82.76100000000002
2018-12-06 23:00:00,116.83,113.65,75.693,89.7606
2018-12-07 00:00:00,121.876,111.003,71.7022,85.68700000000003
2018-12-07 01:00:00,119.773,113.224,93.5547,67.0274
2018-12-07 02:00:00,113.65,113.095,82.76100000000002,80.077
2018-12-07 03:00:00,111.003,103.494,89.7606,82.0754
2018-12-07 04:00:00,113.224,75.693,85.68700000000003,56.2383
2018-12-07 05:00:00,113.095,71.7022,67.0274,53.3393
2018-12-07 06:00:00,103.494,93.5547,80.077,47.9611
2018-12-07 07:00:00,75.693,82.76100000000002,82.0754,42.0981
2018-12-07 08:00:00,71.7022,89.7606,56.2383,48.6603
2018-12-07 09:00:00,93.5547,85.68700000000003,53.3393,72.8169
2018-12-07 10:00:00,82.76100000000002,67.0274,47.9611,65.5698
2018-12-07 11:00:00,89.7606,80.077,42.0981,51.7889
2018-12-07 12:00:00,85.68700000000003,82.0754,48.6603,53.952
2018-12-07 13:00:00,67.0274,56.2383,72.8169,73.1616
2018-12-07 14:00:00,80.077,53.3393,65.5698,68.3376
2018-12-07 15:00:00,82.0754,47.9611,51.7889,32.6091
2018-12-07 16:00:00,56.2383,42.0981,53.952,32.1092
2018-12-07 17:00:00,53.3393,48.6603,73.1616,48.7074
2018-12-07 18:00:00,47.9611,72.8169,68.3376,58.0717
